loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
8536417004,04/08/2020,"CONDOMINIUM CONSTRUCTION SERVICES, LLC",425 Pontius Ave N Suite 203,SEATTLE,WA,98109-5423,01/13/2021,Paid in Full,42500,42500,1st Security Bank of Washington,3,531390,Limited  Liability Company(LLC),1st Security Bank of Washington,42791.6,12/17/2020
8612667306,05/01/2020,FUN TO LEARN LLC,1803 W BONNEVILLE STREET,PASCO,WA,99301,08/21/2021,Paid in Full,42500,42500,Banner Bank,7,624410,Corporation,Banner Bank,43005.34,07/15/2021
8686098409,02/13/2021,INDIAN PANDA LOGISTICS LLC,16607 122nd Ave SE,Renton,WA,98058-5305,09/24/2022,Paid in Full,42500,42500,KeyBank National Association,3,484121,Limited  Liability Company(LLC),KeyBank National Association,43127.6,08/18/2022
8847867203,04/28/2020,"QUICK LAW GROUP, PLLC",1621 114th ave se ste 228,bellevue,WA,98004,03/09/2022,Paid in Full,42500,42500,Fountainhead SBF LLC,3,922130,Subchapter S Corporation,Greater Nevada CU,42945.07,05/11/2021
8878237009,04/09/2020,"RP HOTELS, LLC",321 North Johnson Street,Kennewick,WA,99336,09/28/2021,Paid in Full,42500,42500,"Readycap Lending, LLC",7,721199,Sole Proprietorship,"Readycap Lending, LLC",43055.41,08/19/2021
8927148500,03/10/2021,AMICI BISTRO INC,8004 Mukilteo Speedway Ste 8,Mukilteo,WA,98275-2653,05/06/2022,Paid in Full,42500,42500,Coastal Community Bank,9,722511,Subchapter S Corporation,Coastal Community Bank,42948.29,04/07/2022
8936308306,01/30/2021,BRIAN HARSTAD,2815 E Main,Puyallup,WA,98372-3167,03/05/2022,Paid in Full,42500,42500,Timberland Bank,5,221310,Sole Proprietorship,Timberland Bank,42923.84,02/03/2022
8976488809,04/23/2021,TASECA WEATHERIZATION LLC,6922 FOURTH BLVD NE D,VANCOUVER,WA,98661,10/19/2022,Paid in Full,42500,42500,"U.S. Bank, National Association",4,238190,Limited  Liability Company(LLC),"U.S. Bank, National Association",43111.53,09/27/2022
9142317109,04/15/2020,"W. ERIC COLLINS INSURANCE AGENCY, INC.",7602 BRIDGEPORT WAY W,LAKEWOOD,WA,98499,08/17/2021,Paid in Full,42500,42500,"U.S. Bank, National Association",4,524210,Corporation,"U.S. Bank, National Association",43044.24,07/22/2021
9242787009,04/09/2020,RDK INVESTMENT LLC,13739 ROOSEVELT RD SE,MONROE,WA,98272-2811,06/05/2021,Paid in Full,42500,42500,Coastal Community Bank,6,447110,Limited  Liability Company(LLC),Coastal Community Bank,42963.42,05/17/2021
9379507105,04/15/2020,AMANDA LLOYD PHOTOGRAPHY,4814 149th st nw,Gig Harbor,WA,98332,08/11/2021,Paid in Full,42500,42500,WebBank,2,541921,Limited  Liability Company(LLC),WebBank,43045.42,07/23/2021
9525767406,05/20/2020,CHAWLA INDIAN CUISINE,10145 Main Street Suite B,BELLEVUE,WA,98004-6023,10/09/2021,Paid in Full,42500,42500,Coastal Community Bank,6,722511,Limited  Liability Company(LLC),Coastal Community Bank,43004.18,08/03/2021
9526597002,04/09/2020,BRIAN G GOSLINE PC,601 W MAIN AVE STE 813,SPOKANE,WA,99201-0604,03/20/2021,Paid in Full,42500,42500,Washington Trust Bank,2,541211,Subchapter S Corporation,Washington Trust Bank,42834.18,02/02/2021
9564647103,04/15/2020,DAY MEDICAL INC,4430 106th street sw suite #103,mukilteo,WA,98275,07/15/2021,Paid in Full,42500,42500,WebBank,4,621112,Corporation,WebBank,43008.82,06/22/2021
9677027809,06/09/2020,J PRAXEL INSUANCE AGENCY INC,1507 South Grand Boulevard,Spokane,WA,99203-2248,08/10/2021,Paid in Full,42500,42500,Celtic Bank Corporation,4,524210,Subchapter S Corporation,Celtic Bank Corporation,42957.6,07/09/2021
9708988009,07/08/2020,SCHLEG VALLEY CONSTRUCTION LLC,14810 Reese Rd,SULTAN,WA,98294-9617,10/07/2021,Paid in Full,42500,42500,Coastal Community Bank,2,236118,Limited  Liability Company(LLC),Coastal Community Bank,42982.05,09/02/2021
9796607003,04/09/2020,"WESTERN METAL PRODUCTS, LLC",2613 Hwy 97,Ellensburg,WA,98926-8385,06/15/2020,Paid in Full,42500,42500,Cashmere Valley Bank,5,332312,Corporation,Cashmere Valley Bank,42785.27,12/15/2020
9911067700,05/01/2020,"SYMMETRY CHIROPRACTIC WELLNESS CENTER, INC. PS",3710 168TH ST,ARLINGTON,WA,98223,11/06/2021,Paid in Full,42500,42500,"U.S. Bank, National Association",3,621991,Corporation,US Bank National Association,43112.47,10/14/2021
6357297708,05/01/2020,RAFIKI RESTAURANT AND LOUNGE LLC,226 1ST AVE S,KENT,WA,98032-5954,02/19/2021,Paid in Full,42499,42499,"Bank of America, National Association",9,722410,Limited  Liability Company(LLC),"Bank of America, National Association",42808.72,01/26/2021
4872667304,04/30/2020,MICHAEL S ADAMS,2302 UNION AVE S,TACOMA,WA,98405,01/15/2022,Charged Off,42498,42498,"U.S. Bank, National Association",3,621210,Sole Proprietorship,"U.S. Bank, National Association",,
3206788305,01/21/2021,WORLD VETS,9711 Moller Dr NW,Gig Harbor,WA,98332-9800,10/23/2021,Paid in Full,42497.5,42497.5,Timberland Bank,2,541940,Non-Profit Organization,Timberland Bank,42806.04,10/19/2021
5410467107,04/13/2020,GOOD HOPE CHURCH OF GOD IN CHRIST,614  E64th Street,TACOMA,WA,98404,07/21/2021,Paid in Full,42495,42495,KeyBank National Association,2,813110,Non-Profit Organization,KeyBank National Association,42960.7,06/02/2021
5687087310,04/30/2020,KINGS CUP COFFEE,3425 KING AVE,PASCO,WA,99301,02/17/2021,Paid in Full,42495,42495,BMO Bank National Association,7,722513,Subchapter S Corporation,BMO Bank National Association,42785.38,01/08/2021
3964688810,04/15/2021,FUN TO LEARN LLC,1803 W Bonneville St N/A,Pasco,WA,99301-4913,12/24/2021,Paid in Full,42491,42491,Customers Bank,9,624410,Corporation,Customers Bank,42745.95,12/06/2021
4254608601,03/18/2021,ROAD 68 NAILS,5025 Road 68,Pasco,WA,99301-9173,07/14/2021,Paid in Full,42490,42490,Cross River Bank,10,812990,Limited  Liability Company(LLC),Cross River Bank,42608.74,06/30/2021
2382477707,05/01/2020,"EDUS HEALTH, INC.",1100 NE Campus Pkwy Suite 200,SEATTLE,WA,98195,04/22/2021,Paid in Full,52487,42487,"JPMorgan Chase Bank, National Association",30,541511,Corporation,"JPMorgan Chase Bank, National Association",42865.21,03/25/2021
4411917206,04/27/2020,SANDAL OIL CORPORATION,1014 W Broadway Ave,Moses Lake,WA,98837-2613,05/25/2021,Paid in Full,42485,42485,Umpqua Bank,10,448210,Corporation,Umpqua Bank,42884.24,04/15/2021
9342927000,04/09/2020,"CLASSYPROPERTIES.COM, LLC",20 E PINERIDGE CT,SPOKANE,WA,99208-5955,03/23/2021,Paid in Full,42485,42485,Umpqua Bank,5,523920,Limited  Liability Company(LLC),Umpqua Bank,42738.2,02/16/2021
7120897206,04/28/2020,KLUDT WALDRON ORCHARDS,3519 Highway 150,Chelan,WA,98816-8013,08/20/2021,Paid in Full,42482,42482,Umpqua Bank,6,111331,Subchapter S Corporation,Umpqua Bank,42985.96,07/15/2021
7168587010,04/07/2020,I WANT A CAT RIGHT MEOW LLC,909 S Grand Blvd,SPOKANE,WA,99203,07/09/2021,Paid in Full,42478.25,42478.25,Numerica CU,10,722511,Limited  Liability Company(LLC),Numerica CU,42953.08,06/01/2021
4796057208,04/27/2020,ANDERSON TREE SERVICE INC,24332 DEERFERN DR,SILVERDALE,WA,98383,04/21/2021,Paid in Full,42477,42477,Kitsap Bank,5,561730,Corporation,Kitsap Bank,42862.83,03/23/2021
2399548304,01/20/2021,ONE-G SIMULATION,5113 Russell Ave NW,Seattle,WA,98107-3914,10/19/2021,Paid in Full,42475,42475,Cross River Bank,5,333999,Limited  Liability Company(LLC),Cross River Bank,42743.81,09/29/2021
1610077703,05/01/2020,CONCRETE SHOP INC.,1702 NE 99TH ST,VANCOUVER,WA,98665,05/21/2021,Paid in Full,42472,42472,"JPMorgan Chase Bank, National Association",5,327390,Corporation,"JPMorgan Chase Bank, National Association",42876.66,04/19/2021
4110867200,04/27/2020,"BAINBRIDGE ISLAND AUTO CENTER, INC.",8890 MILLER RD NE,BAINBRIDGE ISLAND,WA,98110,05/13/2021,Paid in Full,42472,42472,Kitsap Bank,6,811121,Corporation,Kitsap Bank,42875.48,04/08/2021
7323187804,06/03/2020,PATRICK KELLY INSURANCE AGENCY INC.,3412 56th St.,GIG HARBOR,WA,98335,05/15/2021,Paid in Full,42472,42472,Heritage Bank,4,524210,Corporation,Heritage Bank,42838.54,04/19/2021
4655287301,04/30/2020,"OPULENT HEALING INC., PS",1222 E MADISON ST,SEATTLE,WA,98122-3909,01/22/2021,Paid in Full,42471,42471,Umpqua Bank,3,621310,Corporation,Umpqua Bank,42723.5,12/15/2020
2211178506,02/20/2021,US LOGISTICS & CONSULTING CORP.,3720 NE 24th St,Renton,WA,98056-3211,11/18/2021,Paid in Full,42470,42470,"JPMorgan Chase Bank, National Association",6,492110,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",42748.63,10/25/2021
5749967702,05/01/2020,PURELY VELVET LLC,2801 1ST AVE STE C,SEATTLE,WA,98121-1140,04/16/2021,Paid in Full,42470,42470,"Bank of America, National Association",7,812113,Limited  Liability Company(LLC),"Bank of America, National Association",32737.77,03/01/2021
6302307810,06/01/2020,ARBOR HEIGHTS SWIM CLUB,11003 31st Ave SW,Seattle,WA,98146-1781,06/21/2021,Paid in Full,42469.82,42469.82,Washington Federal Bank d/b/a WaFd Bank,20,713940,Non-Profit Organization,Washington Federal Bank d/b/a WaFd Bank,42744.69,01/28/2021
6967018404,02/11/2021,VANCOUVER SCHOOL DISTR NO 37 FOUNDATION,2901 Falk Rd Fvps,Vancouver,WA,98661-5683,09/28/2021,Paid in Full,42467,42467,"U.S. Bank, National Association",6,611710,Non-Profit Organization,"U.S. Bank, National Association",42673.44,08/09/2021
8443138501,03/09/2021,PIED PIPER PUB,311 W Meeker St,Kent,WA,98032-5818,03/12/2022,Paid in Full,42465,42465,"Wells Fargo Bank, National Association",6,722410,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",42854.75,02/10/2022
3177338408,02/04/2021,UPTOWN REALTY INC.,1115 E Front St,Port Angeles,WA,98362-4307,02/12/2022,Paid in Full,42462,42462,KeyBank National Association,5,531210,Subchapter S Corporation,KeyBank National Association,42786.57,12/14/2021
1772228405,02/02/2021,HAIR RAGEOUS LLC,8296 160th Ave NE Unit 110,Redmond,WA,98052-3851,10/20/2021,Paid in Full,42460,42460,KeyBank National Association,7,812112,Limited  Liability Company(LLC),KeyBank National Association,42653.11,09/29/2021
5664908507,03/01/2021,DARRIN KENOYER,5398 Hughes Rd,Cashmere,WA,98815-9748,11/06/2021,Paid in Full,42460,42460,Cashmere Valley Bank,10,111331,Sole Proprietorship,Cashmere Valley Bank,42713.6,10/22/2021
4808908404,02/07/2021,CAPITAL ARCHITECTS GROUP PC,2813 Rockefeller Ave,Everett,WA,98201-3524,04/02/2022,Paid in Full,42457.5,42457.5,Mountain Pacific Bank,3,541310,Subchapter S Corporation,Mountain Pacific Bank,42645.02,07/21/2021
3727707106,04/12/2020,"NATURAL VANTAGE MARKETING, LLC",6527 Swordfern Ave SE,Snoqualmie,WA,98065-9493,10/16/2021,Paid in Full,42457,42457,Cross River Bank,12,722515,Limited  Liability Company(LLC),Cross River Bank,43066.52,09/28/2021
4568978403,02/06/2021,SEATTLE ARTS AND MUSIC GROUP,12263 Shorewood Ln SW,Burien,WA,98146-2456,03/23/2021,Charged Off,42457,42457,KeyBank National Association,90,722320,Non-Profit Organization,KeyBank National Association,,
5116667706,05/01/2020,"TAYLORLONG &AMP; ASSOCIATES, INC",1718 SE CUTTER LN,VANCOUVER,WA,98661-8085,04/16/2021,Paid in Full,42455,42455,"Bank of America, National Association",5,541618,Corporation,"Bank of America, National Association",42819.07,03/11/2021
5047447204,04/27/2020,COLUMBIA DANCE,1700 BROADWAY ST,VANCOUVER,WA,98663-3455,01/22/2021,Paid in Full,42453,42453,Umpqua Bank,3,611610,Non-Profit Organization,Umpqua Bank,42718.19,12/16/2020
7289408408,02/11/2021,BIG BLOCK BREWING LLC,3310 LAKE PKWY E,SAMMAMISH,WA,98075,09/28/2021,Paid in Full,42452,42452,"U.S. Bank, National Association",4,312120,Limited  Liability Company(LLC),"U.S. Bank, National Association",42653.65,08/03/2021
3500218604,03/17/2021,PACIFIC COAST WELLNESS,19122 Beardslee Blvd # 105,Bothell,WA,98011-0200,03/18/2022,Paid in Full,42447,42447,Umpqua Bank,4,621310,Limited  Liability Company(LLC),Umpqua Bank,42850.54,03/08/2022
5802327306,04/30/2020,"SKINPERFECT AESTHETICS, LLC",636 SW 152ND ST STE D,BURIEN,WA,98166,09/29/2021,Paid in Full,48447,42447,"JPMorgan Chase Bank, National Association",7,812112,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",42987.77,08/13/2021
3357268506,02/23/2021,SCOTT R. LEWIS OD PLLC,19610 SE 1st St,Camas,WA,98607-7472,10/20/2021,Paid in Full,42445,42445,KeyBank National Association,5,621320,Limited  Liability Company(LLC),KeyBank National Association,42697.34,10/08/2021
9340968309,01/30/2021,HJ CORPORATION,500 108th Ave NE Ste 1H2,Bellevue,WA,98004-5500,11/19/2021,Paid in Full,42444,42444,"JPMorgan Chase Bank, National Association",2,722511,Corporation,"JPMorgan Chase Bank, National Association",42727.08,10/06/2021
8188307706,05/01/2020,Y HOTEL LLC,1700 1ST ST N,YAKIMA,WA,98901,10/15/2021,Paid in Full,42442,42442,"U.S. Bank, National Association",10,999990,Limited  Liability Company(LLC),"U.S. Bank, National Association",43037.37,09/23/2021
5207007103,04/13/2020,"STANGLAND CONSTRUCTION, INC.",5510 Olympic Hwy,ABERDEEN,WA,98520-8811,08/19/2021,Paid in Full,42439,42439,KeyBank National Association,5,562991,Corporation,KeyBank National Association,42976.17,08/05/2021
2485938408,02/03/2021,SNO-KING YOUTH CLUB,700 Main St Rm 111,Edmonds,WA,98020-3032,02/09/2022,Paid in Full,42435,42435,HomeStreet Bank,3,711211,Non-Profit Organization,HomeStreet Bank,42837.26,01/21/2022
7059747708,05/01/2020,PREMIER FLEET SERVICES INC,3100 S 176TH ST STE 220,SEATAC,WA,98188-4051,04/16/2021,Paid in Full,42435,42435,"Bank of America, National Association",2,541611,Corporation,"Bank of America, National Association",42814.01,03/25/2021
