loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
1256998504,02/18/2021,RAPINO INC.,600 Prospect Ave,Piscataway,NJ,08854-1414,07/07/2022,Paid in Full,60937,60937,"Santander Bank, National Association",4,332710,Corporation,"Santander Bank, National Association",61728.35,06/09/2022
1830607404,05/05/2020,AMERICAN HALAL MEAT INC,270 RAYMOND BLVD,OLD BRIDGE,NJ,08857-4326,09/22/2021,Paid in Full,60132,60936,"Bank of America, National Association",24,445110,Corporation,"Bank of America, National Association",61708.97,08/12/2021
5540387704,05/01/2020,VODANET SYSTEMS LIMITED LIABILITY COMPANY,70 COMMERCIAL AVE UNIT C,MOONACHIE,NJ,07074-1700,03/18/2021,Paid in Full,60935,60935,"Bank of America, National Association",9,517110,Limited  Liability Company(LLC),"Bank of America, National Association",61394.1,02/05/2021
6115718500,03/02/2021,SEAMATES CONSOLIDATION SERVICES INC.,316 Main St,East Rutherford,NJ,07073-1752,11/18/2021,Paid in Full,60935,60935,"JPMorgan Chase Bank, National Association",4,488510,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",61281.69,09/29/2021
7770127309,04/30/2020,"ENVIRO-SAFE PEST CONTROL, INC.",20 Running Brook Drive,Perrineville,NJ,08535,03/23/2022,Paid in Full,60932,60932,Cross River Bank,8,561710,Corporation,"Kabbage, Inc.",61728.29,08/26/2021
8038697309,05/01/2020,IRONBOUND MEDICAL ASSOCIATES LLC,239 Lafayette Street,Newark,NJ,07105,10/16/2021,Paid in Full,60930,60930,"Santander Bank, National Association",7,621111,Limited  Liability Company(LLC),"Santander Bank, National Association",61751.3,09/10/2021
4425828200,08/06/2020,534 DURIE AVE INC.,534 Durie Avenue,Closter,NJ,07624,01/31/2022,Paid in Full,60929.15,60929.15,"Fundbox, Inc.",9,722513,Corporation,"Fundbox, Inc.",61711.07,11/18/2021
1834167204,04/15/2020,GENSLER AND ZUDANS DDS,1303 MOUNT HOLLY RD,BURLINGTON,NJ,08016-3733,01/14/2021,Paid in Full,60928.95,60928.95,"Wilmington Savings Fund Society, FSB",18,621210,Limited  Liability Company(LLC),"Wilmington Savings Fund Society, FSB",61241.99,02/12/2021
6245767103,04/14/2020,RATIONAL CONTRACTING INC.,3223 Dell Ave,NORTH BERGEN,NJ,07047,06/15/2021,Paid in Full,60927,60927,Valley National Bank,4,238390,Subchapter S Corporation,Valley National Bank,61598.89,05/26/2021
2829498510,02/22/2021,WATERS MEDICAL HOUSE CALLS,1017 Abington Rd,Cherry Hill,NJ,08034-3903,10/07/2021,Paid in Full,60925,60925,"Fund-Ex Solutions Group, LLC",5,621399,Limited  Liability Company(LLC),"Fund-Ex Solutions Group, LLC",61288.86,09/28/2021
6967027204,04/28/2020,WATERS MEDICAL HOUSE CALLS,"401 Cooper Landing Rd, Suite C-14",CHERRY HILL,NJ,08002,10/08/2021,Paid in Full,60925,60925,"Fund-Ex Solutions Group, LLC",7,621399,Limited  Liability Company(LLC),"Fund-Ex Solutions Group, LLC",61730.56,08/26/2021
9763448602,03/26/2021,JACOB LAW GROUP LLC,600 W Main St,Millville,NJ,08332-4325,04/15/2022,Paid in Full,60925,60925,"TD Bank, National Association",7,541110,Limited  Liability Company(LLC),"TD Bank, National Association",61491.94,03/09/2022
3896187204,04/27/2020,FAMILY HEALTH CENTER LLC,"875 Route 73 N, Suite B",Marlton,NJ,08053,02/04/2021,Paid in Full,60921,60921,"Fulton Bank, National Association",5,621310,Limited  Liability Company(LLC),Fulton Bank National Association,61348.28,01/20/2021
2320157405,05/05/2020,GUTTERSHIELD LLC,7 Sycamore rd,Colonia,NJ,07067,03/23/2022,Paid in Full,60920,60920,Cross River Bank,5,236118,Limited  Liability Company(LLC),"Kabbage, Inc.",61836.3,11/08/2021
3523067407,05/07/2020,CHURCH OF THE ASSUMPTION OF OUR BLESSED LADY,tbd,ELMWOOD PARK,NJ,07407,05/12/2021,Paid in Full,60920,60920,"Spencer Savings Bank, SLA",12,813110,Non-Profit Organization,"Spencer Savings Bank, SLA",61480.8,04/16/2021
4046618501,02/25/2021,INIVEN LLC,5 Columbia Rd,Branchburg,NJ,08876-3518,09/18/2021,Paid in Full,60920,60920,"Fulton Bank, National Association",5,335999,Limited  Liability Company(LLC),"Fulton Bank, National Association",61187.37,08/04/2021
5734077703,05/01/2020,"POLY-SMITH PTFE, LLC",12 LAKESIDE DR,MATAWAN,NJ,07747-3015,06/16/2022,Paid in Full,9727,60920,"Bank of America, National Association",3,326113,Limited  Liability Company(LLC),"Bank of America, National Association",56778.12,07/02/2021
8304768502,03/09/2021,FAMILY HEALTH CENTERS LLC,801 Route 73 N Ste C,Marlton,NJ,08053-1283,12/04/2021,Paid in Full,60920,60920,"Fulton Bank, National Association",9,621310,Limited  Liability Company(LLC),Fulton Bank National Association,61313.89,11/16/2021
5537527109,04/13/2020,"NEXT LEVEL PHYSICAL THERAPY, LLC",5 Beverly Court,Long Valley,NJ,07853,05/18/2021,Paid in Full,60918.75,60918.75,"Fulton Bank, National Association",5,621340,Limited  Liability Company(LLC),"Fulton Bank, National Association",61519.48,04/13/2021
2262627209,04/15/2020,"PINNACLE HOLDINGS - XI, LLC",18 W OLIVE ST,WESTVILLE,NJ,08093-1431,03/20/2021,Paid in Full,60917,60917,"Axiom Bank, National Association",7,721110,Limited  Liability Company(LLC),"Axiom Bank, National Association",61407.67,02/16/2021
8333357206,04/28/2020,TAPCO INDUSTRIES INC,51 CORTLANDT ST,Belleville,NJ,07109,06/15/2021,Paid in Full,60917,60917,Valley National Bank,3,811111,Subchapter S Corporation,Valley National Bank,61541.4,05/11/2021
9582678406,02/17/2021,STEPHENS LANDSCAPING LLC,138 Myrtle Ave,Long Branch,NJ,07740-5816,11/20/2021,Paid in Full,60917,60917,"TD Bank, National Association",8,561730,Partnership,"TD Bank, National Association",61321.42,10/25/2021
9941847209,04/28/2020,THE ALEXANDER GROUP NJ,2035 Kennedy Blvd,NORTH BERGEN,NJ,07047,07/13/2021,Paid in Full,60916.05,60916.05,Provident Bank,13,531210,Limited  Liability Company(LLC),Provident Bank,61553.98,06/01/2021
3889467403,05/08/2020,MAGNETIC PRODUCTS AND SERVICES INC,10 N PARK PLACE SUITE 530,MORRISTOWN,NJ,07960,07/13/2021,Paid in Full,60913,60913,"Wells Fargo Bank, National Association",6,541330,Corporation,"Wells Fargo Bank, National Association",61598.9,06/24/2021
