loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4164588310,01/23/2021,EASTSIDE GRILL PUB LLC,4520 ROUTE 364,CANANDAIGUA,NY,14424,05/06/2022,Paid in Full,40500,40500,The Canandaigua National Bank and Trust Company,10,722511,Limited  Liability Company(LLC),The Canandaigua National Bank and Trust Company,40991.62,04/18/2022
4331228207,08/06/2020,"JAKE MILLS PRODUCTIONS, LTD.",15 Pierre Pointe #3,Brooklyn,NY,11201,10/14/2021,Paid in Full,40500,40500,"Citibank, N.A.",2,541922,Subchapter S Corporation,"Citibank, N.A.",40927.5,08/31/2021
4409948408,02/06/2021,BAYSIDE TAEKWONDO INC,21318 48th Ave,Bayside Hills,NY,11364-1228,02/05/2022,Paid in Full,40500,40500,PCB Bank,8,611620,Corporation,PCB Bank,40879.48,01/19/2022
4540887108,04/13/2020,"DAVID I. PANKIN, P.C.",48 Willoughby Street,BROOKLYN,NY,11201-5212,05/18/2021,Paid in Full,40500,40500,"Citibank, N.A.",6,541199,Corporation,"Citibank, N.A.",40911.75,04/26/2021
4611557406,05/10/2020,RIO INTERNATIONAL REFRIG INC,75 GLEN COVE AVE STE C,GLEN COVE,NY,11542-3261,04/16/2021,Paid in Full,40500,40500,"Bank of America, National Association",4,811412,Corporation,"Bank of America, National Association",40836.21,03/10/2021
4889897310,04/30/2020,"VIOLETTA ZALESKA M.D., P.C.",134 Greenpoint Ave,Brooklyn,NY,11222,10/14/2021,Paid in Full,40500,40500,"Capital One, National Association",3,112910,Corporation,"Capital One, National Association",41046.75,09/10/2021
4900897203,04/27/2020,"SABAN CONSULTING GROUP, INC.",2537 West Street,Brooklyn,NY,11223,02/18/2022,Paid in Full,40500,40500,Loan Source Incorporated,4,522390,Corporation,"Investors Bank, A Division of Citizens Bank National Association",40977.12,07/09/2021
4941347808,05/29/2020,"TRAVELER'S WORLDWIDE PROCESS SERVICE, INC",206 stonehinge ln 2,CARLE PLACE,NY,11514,02/18/2021,Paid in Full,40500,40500,"Citibank, N.A.",5,541199,Corporation,"Citibank, N.A.",40740.75,01/07/2021
5044227202,04/27/2020,ABCO MECHANICAL CORPORTION,2519 18 street,Astoria,NY,11102,02/19/2022,Paid in Full,40500,40500,Loan Source Incorporated,4,238220,Corporation,Webster Bank National Association,41048.14,09/15/2021
5171047700,05/01/2020,R&AMP;L HOME IMPROVEMENT OF L I INC,27 BRIDLE LN,HICKSVILLE,NY,11801-4526,04/16/2021,Paid in Full,40500,40500,"Bank of America, National Association",6,,Corporation,"Bank of America, National Association",40831.77,02/25/2021
5358808307,01/25/2021,RIO INTERNATIONAL REFRIG INC,75 Glen Cove Ave Ste C,Glen Cove,NY,11542-3261,09/28/2021,Paid in Full,40500,40500,"Bank of America, National Association",4,238220,Corporation,"Bank of America, National Association",40735.23,08/26/2021
5504497008,04/05/2020,PURPLE ORCHID SALON CORP.,"57 Route 6, Ste 102",BALDWIN PLACE,NY,10505,03/13/2021,Paid in Full,40500,40500,Tompkins Community Bank,9,812112,Corporation,"Tompkins Mahopac Bank, A Branch of Tompkins Community Bank",40724.63,02/12/2021
5639437107,04/13/2020,LICURA LLC,47 Jackson Avenue,Syosset,NY,11791,07/21/2021,Paid in Full,40500,40500,"Readycap Lending, LLC",10,621399,Limited  Liability Company(LLC),"Readycap Lending, LLC",40967.14,06/24/2021
5646267004,04/06/2020,THE CONKLING CENTER INC.,79 WARREN ST,GLENS FALLS,NY,12801-4509,01/20/2021,Paid in Full,40500,40500,Glens Falls National Bank and Trust Company,11,624190,Non-Profit Organization,Glens Falls National Bank and Trust Company,40757.62,12/02/2020
5776177304,04/30/2020,TOMBOLINO RESTAURANT INC,356 KIMBALL AVE,YONKERS,NY,10704,07/22/2021,Paid in Full,62700,40500,"JPMorgan Chase Bank, National Association",9,722513,Corporation,"JPMorgan Chase Bank, National Association",40922.26,05/20/2021
5876298309,01/26/2021,UNIFIED MAINTENANCE AND CONSTRUCTION INC,9193 ROUTE 5 AND 20,W BLOOMFIELD,NY,14585,03/09/2022,Paid in Full,40500,40500,Five Star Bank,10,236210,Corporation,Five Star Bank,40924.12,02/23/2022
6013977707,05/01/2020,FINESSE LANDSCAPE DESIGN INC,6 VINEYARD CT,SAINT JAMES,NY,11780-2161,04/16/2021,Paid in Full,40500,40500,"Bank of America, National Association",4,541320,Corporation,"Bank of America, National Association",40847.3,03/11/2021
6205887001,04/06/2020,"TED'S EAST END MARKET, LTD.",264 Hampton Road,SOUTHAMPTON,NY,11968-5028,11/20/2021,Paid in Full,40500,40500,Dime Community Bank,7,445210,Corporation,Dime Community Bank,40750.88,11/25/2020
6356427904,06/16/2020,273 NEW YORK AVENUE CORP,273 New York Avenue,Huntington,NY,11743-3338,02/18/2022,Paid in Full,40500,40500,Loan Source Incorporated,7,722511,Subchapter S Corporation,Northeast Bank,40940.51,07/29/2021
6371638401,02/10/2021,VINIT SHAH,8037 Broadway,Elmhurst,NY,11373-3160,02/16/2022,Paid in Full,40500,40500,"HSBC Bank USA, National Association",4,621210,Sole Proprietorship,"HSBC Bank USA, National Association",40880.25,01/26/2022
