loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4912447205,04/27/2020,MAAP LLC,1120 106TH AVE NE,BELLEVUE,WA,98004-4313,02/06/2021,Paid in Full,26700,26700,Coastal Community Bank,6,722513,Limited  Liability Company(LLC),Coastal Community Bank,26885.8,01/08/2021
5178717006,04/05/2020,OLYMPIA DANCE CENTER,412 Jefferson St SE,OLYMPIA,WA,98501-1124,02/17/2021,Paid in Full,47500,26700,Timberland Bank,26,711120,Limited  Liability Company(LLC),Timberland Bank,26915.06,02/05/2021
5427637204,04/27/2020,"FRONTIER MKT SOLUTIONS, LLC","PO BOX 3588,",MOUNT VERNON,WA,98273,05/19/2021,Paid in Full,26700,26700,Navy FCU,2,541611,Sole Proprietorship,Navy FCU,26870.05,02/12/2021
5457387300,04/30/2020,"DICK LEDGERWOOD & SON, INC",141 HOWELL GRADE RD,CLARKSTON,WA,99403,05/22/2021,Paid in Full,26700,26700,Banner Bank,5,112111,Corporation,Banner Bank,26958.95,04/26/2021
5847117306,04/30/2020,WHATCOM ROWING ASSOCIATION,2202 Electric Avenue,Bellingham,WA,98229,01/21/2021,Paid in Full,26700,26700,Banner Bank,4,112519,Professional Association,Banner Bank,26862.97,02/16/2021
5853198703,04/03/2021,ALEXIS BUILDING SERVICES LLC,13211 31st Ave SE,Mill Creek,WA,98012-5611,01/07/2022,Paid in Full,26700,26700,Coastal Community Bank,4,561720,Qualified Joint-Venture (spouses),Coastal Community Bank,26887.27,12/22/2021
5939157304,04/30/2020,SAN JUAN COMMUNITY HOME TRUST,PO BOX 2603,FRIDAY HARBOR,WA,98250,08/21/2021,Paid in Full,26700,26700,Banner Bank,1,236117,Professional Association,Banner Bank,27026.25,07/29/2021
6310587007,04/06/2020,ALLIANCE PROPERTY MANAGEMENT,1200 CHESTERLY DR,YAKIMA,WA,98902-7315,04/13/2021,Paid in Full,26700,26700,Glacier Bank,4,531190,Limited  Liability Company(LLC),"Wheatland Bank, A Division of Glacier Bank",26947.72,03/16/2021
7109317206,04/28/2020,"AMERIMEX TRANSPORTATION, LLC",1112 Roosevelt ct,Sunnyside,WA,98944,02/16/2021,Paid in Full,26700,26700,Banner Bank,1,111110,Limited  Liability Company(LLC),Banner Bank,26879.22,01/07/2021
7528577001,04/07/2020,SAP FORESTRY INC,4961 US HIGHWAY 12,ELMA,WA,98541-9220,11/05/2020,Paid in Full,26700,26700,Timberland Bank,4,115310,Corporation,Timberland Bank,26828.01,10/13/2020
8103308301,01/29/2021,EAST SIDE PITAS LLC,600 NE Colorado St,Pullman,WA,99163-4057,10/08/2021,Paid in Full,26700,26700,Washington Trust Bank,7,722513,Limited  Liability Company(LLC),Washington Trust Bank,26873.37,09/29/2021
8367247402,05/18/2020,"WELDCRAFT IRON WORKS, INC.",1505 NE 106TH ST,VANCOUVER,WA,98686-5604,09/28/2021,Paid in Full,26700,26700,Umpqua Bank,3,331491,Corporation,Umpqua Bank,27026.25,08/12/2021
8643947408,05/19/2020,MODIFY MECHANICAL LLC,7035 18TH AVE,SEATTLE,WA,98117-5553,07/15/2021,Paid in Full,26700,26700,HomeStreet Bank,2,238220,Limited  Liability Company(LLC),HomeStreet Bank,26987.48,06/17/2021
8887867208,04/28/2020,GET FIT YELM LLC,16910 STATE ROUTE 507,YELM,WA,98597-9609,04/23/2021,Paid in Full,26700,26700,Olympia Federal Savings & Loan Association,4,713940,Limited  Liability Company(LLC),Olympia Federal Savings & Loan Association,26948.46,04/01/2021
8975327210,04/28/2020,GK CAPITAL PARTNERS LLC,219 Legion Way SW Suite 203B,OLYMPIA,WA,98501-1297,05/26/2021,Paid in Full,26700,26700,Timberland Bank,1,531311,Limited  Liability Company(LLC),Timberland Bank,26979.44,05/19/2021
9053147300,05/01/2020,"BENOIT & MILLER, LLC",19312 70th Ave S Unit 2-1,KENT,WA,98032-1161,02/17/2021,Paid in Full,26700,26700,Timberland Bank,3,332999,Limited  Liability Company(LLC),Timberland Bank,26899.7,02/09/2021
9155157206,04/28/2020,"WHEN PIGMENTS FLY, LLC",11954 Miller Rd NE,BAINBRIDGE ISLAND,WA,98110-1277,05/15/2021,Paid in Full,26700,26700,HomeStreet Bank,3,238320,Limited  Liability Company(LLC),HomeStreet Bank,26957.49,04/29/2021
9223287202,04/28/2020,TUGBOAT GRANNY'S CHILDCARE & PRESCHOOL,818 OCEANSHORES BLVD NW,OCEAN SHORES,WA,98569,01/09/2021,Paid in Full,26700,26700,Bank of the Pacific,6,624410,Sole Proprietorship,Bank of the Pacific,26866.05,12/15/2020
9639457209,04/28/2020,BARTOLETTA LAW FIRM,4610 N ASH ST STE 203,SPOKANE,WA,99205-1482,05/22/2021,Paid in Full,26700,26700,Washington Trust Bank,2,541110,Sole Proprietorship,Washington Trust Bank,26956.76,04/22/2021
9813967107,04/15/2020,SENOR FROGS,112 E Woodin Ave,CHELAN,WA,98816,02/09/2021,Paid in Full,26700,26700,Peoples Bank,6,722410,Sole Proprietorship,Peoples Bank,26897.28,01/20/2021
9970187004,04/09/2020,WEIDER CHIROPRACTIC CLINIC PS,603 E  8TH ST SUITE D,PORT ANGELES,WA,98362-6223,03/09/2021,Paid in Full,26700,26700,1st Security Bank of Washington,4,621310,Corporation,1st Security Bank of Washington,26929.92,02/19/2021
3037818103,07/14/2020,TOP TO BOTTOM,9651 15th Avenue Southwest,Seattle,WA,98106-2821,02/18/2022,Paid in Full,26697,26697,Cross River Bank,1,453998,Partnership,Cross River Bank,27089.04,01/04/2022
3214918307,01/21/2021,RED-P LLC.,916 275th Pl SE,Sammamish,WA,98075-5913,09/24/2021,Paid in Full,26697,26697,"Bank of America, National Association",2,453998,Limited  Liability Company(LLC),"Bank of America, National Association",26849.14,08/18/2021
9726368603,03/26/2021,TRI ORGANIC SPA INC,1828 12TH AVE S A,SEATTLE,WA,98144,10/15/2021,Paid in Full,26697,26697,"U.S. Bank, National Association",5,812112,Corporation,"U.S. Bank, National Association",26831.97,09/28/2021
5143677704,05/01/2020,"RED-P, LLC.",916 275TH PL SE,SAMMAMISH,WA,98075-5913,03/17/2021,Paid in Full,26696,26696,"Bank of America, National Association",4,999990,Limited  Liability Company(LLC),"Bank of America, National Association",26896.4,02/03/2021
6124058004,06/29/2020,"SALON ROUGE, BOUTIQUE AND SPA LLC",PO Box 939,La Conner,WA,98257,03/24/2021,Paid in Full,26695.06,26695.06,Washington Federal Bank d/b/a WaFd Bank,9,812112,Limited  Liability Company(LLC),Washington Federal Bank d/b/a WaFd Bank,26838.53,02/16/2021
2509088506,02/20/2021,PENINSULA FLOAT LLC,3633 Market Pl W Ste 5,Tacoma,WA,98466-4650,08/10/2021,Paid in Full,26695,26695,First Financial Northwest Bank,8,541990,Limited  Liability Company(LLC),First Financial Northwest Bank,26798.12,07/15/2021
3357378907,04/28/2021,ESTUARDO MEJIA MATAMOROS,20321 102nd Pl SE,Kent,WA,98031-5500,11/18/2022,Charged Off,26695,26695,"U.S. Bank, National Association",3,238320,Limited  Liability Company(LLC),"U.S. Bank, National Association",,
6680907004,04/07/2020,SILVERBACK PAINTING LLC,1919 WELLINGTON PL,WENATCHEE,WA,98801-2329,05/08/2021,Paid in Full,26695,26695,Numerica CU,4,238320,Limited  Liability Company(LLC),Numerica CU,26966.34,04/21/2021
3669557306,04/29/2020,PALOUSE FEDERATED CHURCH,635 N Bridge St,PALOUSE,WA,99161,02/16/2021,Paid in Full,26693.25,26693.25,Banner Bank,8,813110,Non-Profit Organization,Banner Bank,26884.86,01/25/2021
8836687202,04/28/2020,BETSUTENJIN,"Suite 102 , 954 E Union Street",Seattle,WA,98122,08/05/2021,Paid in Full,26692.53,26692.53,Washington Federal Bank d/b/a WaFd Bank,4,722511,Corporation,Washington Federal Bank d/b/a WaFd Bank,27009.13,07/02/2021
4712978507,02/26/2021,CUSTOMIZED MASSAGE,13210 SE 240th St Ste A4,Kent,WA,98042-5182,01/06/2022,Paid in Full,26692.03,26692.03,"Square Capital, LLC",2,621399,Limited  Liability Company(LLC),"Square Capital, LLC",26916.54,01/03/2022
9704517309,05/02/2020,"CUSTOMIZED MASSAGE, LLC",13210 SE 240th Street Suite A-4,Kent,WA,98042,03/12/2021,Paid in Full,26692.03,26692.03,"Square Capital, LLC",2,621399,Limited  Liability Company(LLC),Celtic Bank Corporation,26911.42,03/02/2021
4514878500,02/26/2021,VISION PLUS IN LYNDEN PS,2520 James St,Bellingham,WA,98225-3545,04/09/2022,Paid in Full,26690,26690,Heritage Bank,7,621320,Subchapter S Corporation,Heritage Bank,26976.64,03/31/2022
6824687304,04/30/2020,VISION PLUS IN LYNDEN PS,1824 Front Street Suite B,LYNDEN,WA,98264,07/14/2021,Paid in Full,26690,26690,Heritage Bank,6,621320,Subchapter S Corporation,Heritage Bank,26975.18,06/02/2021
8246877701,05/01/2020,PSYCHIATRIC SERVICES OF OLYMPIA,724 COLUMBIA ST NW,OLYMPIA,WA,98501,09/25/2021,Paid in Full,26690,26690,"U.S. Bank, National Association",2,621330,Corporation,"U.S. Bank, National Association",27028.81,08/06/2021
7120197306,04/30/2020,THE TRAVEL EXCHANGE INC,403 MADISON AVE N SUITE 180,BAINBRIDGE ISLAND,WA,98110,03/11/2021,Paid in Full,26688,26688,"Wells Fargo Bank, National Association",2,561510,Corporation,"Wells Fargo Bank, National Association",26883.22,01/27/2021
4128758610,03/18/2021,GLENN TANNER,1112 W 9th Ave,Spokane,WA,99204-3110,08/16/2022,Paid in Full,26687,26687,"JPMorgan Chase Bank, National Association",2,541110,Sole Proprietorship,"JPMorgan Chase Bank, National Association",27034.98,07/12/2022
3084117700,05/01/2020,AVA ZHAN ENTERPRISES LLC DBA EARTHWISE BEAUTY OR PACIFIC NOR,3220 S NAPA ST,SPOKANE,WA,99203,04/23/2021,Paid in Full,26685,26685,"JPMorgan Chase Bank, National Association",4,812112,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",26922.54,03/25/2021
4006048404,02/05/2021,THE LICE CLINIC LLC,424,SEATTLE,WA,98103,10/15/2021,Paid in Full,26685,26685,Itria Ventures LLC,3,812199,Limited  Liability Company(LLC),Itria Ventures LLC,26848.82,09/21/2021
1682828502,02/19/2021,THE PHO FACTORY INC.,19135 114th Pl SE,Renton,WA,98055-7175,09/25/2021,Paid in Full,26684,26684,Cross River Bank,7,721199,Corporation,Cross River Bank,26817.05,08/24/2021
5445897706,05/01/2020,LOREN HAMBERG PAINTING INC,9208 NE HIGHWAY 99 STE 107-22,VANCOUVER,WA,98665-8986,04/16/2021,Paid in Full,26684,26684,"Bank of America, National Association",6,238320,Corporation,"Bank of America, National Association",26902.59,02/25/2021
1463398101,07/09/2020,JOYCE CONSTRUCTION LLC,7450 STAMPEDE BLVD NW,BREMERTON,WA,98311-8927,05/19/2022,Paid in Full,26682,26682,Quontic Bank,5,236116,Limited  Liability Company(LLC),Intuit Financing Inc.,27161.54,05/02/2022
5801557107,04/14/2020,CHILDRENS SCHOOL & MONTESSORI,19804 55th Ave. NE,KENMORE,WA,98028-3114,03/24/2021,Paid in Full,26681.81,26681.81,Washington Federal Bank d/b/a WaFd Bank,5,624410,Sole Proprietorship,Washington Federal Bank d/b/a WaFd Bank,26897.41,02/10/2021
2896368800,04/13/2021,STEAMBOAT BAY CONSTRUCTORS LLC,3309 56th St Ste 106 Suite 106,Gig Harbor,WA,98335-8580,11/05/2021,Paid in Full,26680,26680,Sound Community Bank,4,236220,Limited  Liability Company(LLC),Sound Community Bank,26821.08,10/27/2021
4850827706,05/01/2020,MOORE'S METAL WORKS LLC,1102 EAST 1ST STREET,CLE ELUM,WA,98922,10/20/2021,Paid in Full,26679,26679,"Wells Fargo Bank, National Association",4,238390,Corporation,"Wells Fargo Bank, National Association",27042.27,09/22/2021
9099847108,04/15/2020,MANZO BROTHERS,1509 Pike PL,SEATTLE,WA,98101,09/28/2021,Paid in Full,26678,26678,KeyBank National Association,5,445110,Sole Proprietorship,KeyBank National Association,27020.79,08/12/2021
