loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
3631577110,04/11/2020,GRID REAL ESTATE LLC,321 Newark Street Suite O31,HOBOKEN,NJ,07030-2407,10/21/2021,Paid in Full,77365,77365,"TD Bank, National Association",2,522292,Limited  Liability Company(LLC),"TD Bank, National Association",78437.36,09/07/2021
4221528507,02/25/2021,B & B DENTAL TECH CPL,261 North Ave 261 North Ave,Bogota,NJ,07603-1832,02/11/2022,Paid in Full,77365,77365,"PNC Bank, National Association",11,339116,Corporation,"PNC Bank, National Association",78018.3,01/03/2022
4951887407,05/11/2020,168 INDUSTRIES LLC,931 New Jersey 73,Evesham Township,NJ,08053,07/14/2021,Paid in Full,77365,77365,Celtic Bank Corporation,13,453998,Limited  Liability Company(LLC),Celtic Bank Corporation,78183.16,06/02/2021
7923867103,04/14/2020,"NEXTGEN FITNESS GROUP, INC.",90 BARTLEY FLANDERS RD,FLANDERS,NJ,07836-9659,01/20/2022,Charged Off,77365,77365,First Bank of the Lake,38,713940,Corporation,First Bank of the Lake,50131.79,08/30/2021
9541087305,05/02/2020,MARKET BODY WORKS,597 MCCARTER HIGHWAY,NEWARK,NJ,07102,05/12/2021,Paid in Full,77364,77364,"Wells Fargo Bank, National Association",6,811121,Corporation,"Wells Fargo Bank, National Association",78038.02,04/02/2021
8636347102,04/15/2020,BEAR FOOT AND ANKLE LLC,257 Monmouth Road Bldg B Suite 5 Building B Suite 5,OAKHURST,NJ,07755,08/24/2021,Paid in Full,77362,77363,"TD Bank, National Association",7,621111,Limited  Liability Company(LLC),"TD Bank, National Association",78297.8,07/02/2021
8975407210,04/28/2020,BISTRO 1051 INC,1051 Raritan Rd,Clark,NJ,07066,04/21/2021,Paid in Full,77362.87,77362.87,Alma Bank,11,722511,Corporation,Alma Bank,78036.88,03/16/2021
5846058600,03/20/2021,AMERICAN TREE EXPERTS INC,47 Walnut St 47 Walnut Street,Montclair,NJ,07042-4978,10/07/2021,Paid in Full,77362,77362,"PNC Bank, National Association",5,561730,Subchapter S Corporation,"PNC Bank, National Association",77761.7,09/28/2021
5392068303,01/25/2021,KEEP WRAPPING INC.,14 Brass Castle Road,Washington,NJ,07882,12/24/2021,Paid in Full,77357,77357,Customers Bank,7,326112,Corporation,Customers Bank,78001.29,12/06/2021
4316277206,04/27/2020,FAIRFIELD WELLNESS & PHYSICAL THERAPY LL,25 GREENBROOK RD,FAIRFIELD,NJ,07004,02/18/2022,Paid in Full,77355,77355,Loan Source Incorporated,8,621340,Limited  Liability Company(LLC),Kearny Bank,78361.67,08/19/2021
8203797309,05/01/2020,SUPERIOR AUTOMOTIVE INC,1137 US HIGHWAY 130,ROBBINSVILLE,NJ,08691-1104,04/16/2021,Paid in Full,77352,77352,"Bank of America, National Association",6,811111,Corporation,"Bank of America, National Association",77985.65,02/25/2021
3855628706,03/31/2021,BELLEVUE PEDIATRICS PA,1230 Parkway Ave Ste 303,Ewing,NJ,08628-3018,11/20/2021,Paid in Full,77350,77350,"TD Bank, National Association",9,621111,Sole Proprietorship,"TD Bank, National Association",77777.57,10/22/2021
5993127307,04/30/2020,STAR SPRINKLER SYSTEMS INC,126 W Centennial Drive,Medford,NJ,08055,02/20/2021,Paid in Full,77350,77350,"TD Bank, National Association",7,238220,Corporation,"TD Bank, National Association",77865.67,01/07/2021
7759257105,04/14/2020,HUNTERDON ORAL AND MAXILLOFACIAL SURGICAL SPECIALISTS,1100 WESCOTT DRIVE,FLEMINGTON,NJ,08822,06/30/2021,Paid in Full,77350,77350,"TD Bank, National Association",6,621210,Corporation,"TD Bank, National Association",78166.47,05/07/2021
8345338400,02/13/2021,MANVILLE DINER LLC,50 S Main St,Manville,NJ,08835-1864,12/15/2021,Paid in Full,77350,77350,"Bank of America, National Association",3,722511,Limited  Liability Company(LLC),"Bank of America, National Association",77754.76,08/26/2021
4152787808,05/27/2020,AUTOGLYPH LLC,102 High Street,Montclair,NJ,07042-2415,07/20/2021,Paid in Full,77347,77347,Quontic Bank,4,713990,Limited  Liability Company(LLC),"FC Marketplace, LLC (dba Funding Circle)",77906.44,02/23/2021
1555868402,02/02/2021,"CRANFORD CENTER FOR PERIODONTICS AND DENTAL IMPLANTS, LLC",191 North Ave E,Cranford,NJ,07016-2438,01/12/2022,Paid in Full,77345,77345,"Wells Fargo Bank, National Association",5,423450,Limited  Liability Company(LLC),"Wells Fargo Bank, National Association",77970.12,12/01/2021
9684857101,04/15/2020,TOP FOOD PROVISION LLC,145 KANSAS STREET,HACKENSACK,NJ,07601,08/21/2021,Paid in Full,77337,77337,"TD Bank, National Association",15,424470,Partnership,"TD Bank, National Association",78314.45,07/22/2021
3941907206,04/27/2020,EASTERN STATES STEEL CORPORATION,121 PLEASANT AVE,UPPER SADDLE RIVER,NJ,07458,11/18/2020,Paid in Full,77335,77335,Columbia Bank,5,332618,Corporation,Columbia Bank,77699.43,10/21/2020
2623638302,01/21/2021,ALLERGIC & ASTHMATIC COMPREHENSIVE CARE OF NEW JERSEY PA,3799 US Highway 46 Ste 205,Parsippany,NJ,07054-1060,11/19/2021,Paid in Full,77330,77330,"Bank of America, National Association",8,621111,Corporation,"Bank of America, National Association",77902.03,10/20/2021
6249507702,05/01/2020,ALLERGIC &AMP; ASTHMATIC COMPREHENSIVE CARE,3799 US HIGHWAY 46 STE 205,PARSIPPANY,NJ,07054-1060,04/16/2021,Paid in Full,25785,77330,"Bank of America, National Association",10,621111,Corporation,"Bank of America, National Association",77963.47,02/25/2021
7839387305,04/30/2020,MV WORLDWIDE LLC,2543 BRUNKSWICK AVENUE BUILDING BD,LINDEN,NJ,07036,03/17/2022,Paid in Full,83330,77330,"Santander Bank, National Association",7,484110,Limited  Liability Company(LLC),"Santander Bank, National Association",78679.57,02/07/2022
1124567201,04/15/2020,"SHAJANAND DONUTS, LLC",1621 Route 38,LUMBERTON,NJ,08048-2919,04/22/2021,Paid in Full,77327.5,77327.5,"TD Bank, National Association",14,311811,Limited  Liability Company(LLC),"TD Bank, National Association",78037.98,03/22/2021
9949337105,04/15/2020,DRTAXGUY LLC,205 4 TH,JERSEY CITY,NJ,07302,06/30/2021,Paid in Full,77327.29,77327.29,"TD Bank, National Association",9,541213,Limited  Liability Company(LLC),"TD Bank, National Association",78076.64,04/08/2021
1229038405,02/01/2021,ABLE METRO MOVING & STORAGE,13 New Brooklyn Rd,Edison,NJ,08817-2272,09/24/2021,Paid in Full,77327,77327,"Bank of America, National Association",28,484210,Corporation,"Bank of America, National Association",77727.41,08/11/2021
3685668300,01/22/2021,MICHAEL PETRUSKA O D P C,1326 Belvidere Rd,Phillipsburg,NJ,08865-2004,05/12/2022,Paid in Full,77321,77321,Fidelity Deposit and Discount Bank,8,621320,Subchapter S Corporation,Fidelity Deposit and Discount Bank,78266.03,04/18/2022
3080957305,04/29/2020,JEFFREY M FRANKEL DMD,390 Rt 10,Randolph,NJ,07869,04/17/2021,Paid in Full,77320,77320,"Fulton Bank, National Association",6,541990,Limited  Liability Company(LLC),"Fulton Bank, National Association",78015.88,03/22/2021
4905987303,04/30/2020,"THE BEACON PUBLISHING CO, INC",775 Valley Road,Clifton,NJ,07013,10/16/2021,Paid in Full,77316,77316,Cross River Bank,6,511110,Non-Profit Organization,Cross River Bank,78351.82,09/02/2021
2536068506,02/20/2021,ZAX DINING LLC,1825 State Route 35 Ste 29,Wall Township,NJ,07719-3541,04/15/2022,Paid in Full,77315,77315,"TD Bank, National Association",15,722513,Limited  Liability Company(LLC),"TD Bank, National Association",78154.73,03/24/2022
3822887210,04/27/2020,"YIRGI COFFEE, LLC",1607 Highway 71,Belmar,NJ,07719,09/21/2021,Paid in Full,77312,77312,Emigrant Bank,8,722513,Sole Proprietorship,Emigrant Bank,78275.75,08/03/2021
5552247302,04/30/2020,VETERINARY WELLNESS CENTER LIMITED LIABI,196 ROCK RD,GLEN ROCK,NJ,07452-1707,08/18/2021,Paid in Full,77307,77307,"Bank of America, National Association",7,541940,Limited  Liability Company(LLC),"Bank of America, National Association",78245.27,07/22/2021
9742997107,04/15/2020,"PEDIATRIC DENTAL ALLIANCE, LLP",308 Route 9 North,"Englishtown,",NJ,07726,03/18/2021,Paid in Full,9591,77307,"Santander Bank, National Association",2,621210,Partnership,"Santander Bank, National Association",77961.46,02/24/2021
1614747809,05/21/2020,NEW MILLENNIUM,45-47 Madison Ave,Jersey City,NJ,07304-2818,07/15/2021,Paid in Full,77305,77305,Celtic Bank Corporation,15,611699,Non-Profit Organization,Celtic Bank Corporation,78141.59,06/22/2021
7134378505,03/05/2021,FAIRFIELD WELLNESS & PHYSICAL THERAPY LL,25 Greenbrook Rd,Fairfield,NJ,07004-3890,11/23/2022,Paid in Full,77305,77305,Loan Source Incorporated,7,621340,Limited  Liability Company(LLC),Northeast Bank,78503.76,09/29/2022
1705267203,04/15/2020,NORDIC DECAL INC,62 RIDGEDALE AVENUE,CEDAR KNOLLS,NJ,07926,06/30/2021,Paid in Full,77302,77302,"TD Bank, National Association",7,323111,Partnership,"TD Bank, National Association",78038.52,04/02/2021
3340377708,05/01/2020,CHAMPION CONTRACTING  LLC,125 porter road,howell,NJ,07731,08/21/2021,Paid in Full,77302,77302,"TD Bank, National Association",10,,Limited  Liability Company(LLC),"TD Bank, National Association",78206,07/02/2021
1270667107,04/10/2020,DAWN TO DUSK HOLDING INC,141 Rowan Blvd,Glassboro,NJ,08028-2203,04/06/2021,Paid in Full,77300,77300,"Fulton Bank, National Association",6,722511,Corporation,Fulton Bank National Association,78003.11,03/30/2021
4684987004,04/04/2020,JHM COMMUNICATIONS INC,1593 springtown rd,PHILLIPSBURG,NJ,08865-4629,03/05/2021,Paid in Full,77300,77300,Peoples Security Bank and Trust Company,7,323111,Corporation,Peoples Security Bank and Trust Company,77976.38,02/19/2021
6869507703,05/01/2020,HUDSON BURGER LLC,100 Bayonne Crossing Way,Bayonne,NJ,07002,07/10/2021,Paid in Full,77300,77300,"PNC Bank, National Association",23,722513,Limited  Liability Company(LLC),"PNC Bank, National Association",77507.14,04/05/2021
6936507704,05/01/2020,COASTAL PEDIATRIC ORTHOPAEDICS LLC,833 LACEY RD,FORKED RIVER,NJ,08731-1200,09/14/2021,Paid in Full,77300,77300,"PNC Bank, National Association",4,621111,Limited  Liability Company(LLC),"PNC Bank, National Association",78322.08,08/24/2021
7045987110,04/14/2020,STEVEN R WALSH ELECTRICAL CONTRACTOR INC,105 Cape May Ave,DOROTHY,NJ,08317-5525,06/18/2021,Paid in Full,77300,77300,Truist Bank,6,238210,Corporation,Truist Bank,78139.56,05/26/2021
7164607801,06/03/2020,T & M GLASS & MIRROR COMPANY INC.,39 Passaic Street,Passaic,NJ,07055,12/18/2021,Paid in Full,77300,77300,"Capital One, National Association",9,453998,Subchapter S Corporation,"Capital One, National Association",78405.82,11/08/2021
7366617301,04/30/2020,1085 CENTRAL AVENUE RESTAURANT CORP,1085 Central Avenue,Clark,NJ,07066-1113,02/18/2022,Paid in Full,77300,77300,Loan Source Incorporated,10,722511,Corporation,Northeast Bank,77996.76,04/01/2021
7558307710,05/01/2020,MIDDLESEX POWER EQUIPMENT INC,635 BOUND BROOK RD,MIDDLESEX,NJ,08846,05/13/2021,Paid in Full,77300,77300,"PNC Bank, National Association",10,444210,Corporation,"PNC Bank, National Association",78049.38,04/20/2021
7612897703,05/01/2020,E ALLAN MACK LLC,2317 SHEPHERD DR,NORTHFIELD,NJ,08225-1724,12/09/2021,Paid in Full,77300,77300,"PNC Bank, National Association",3,561990,Limited  Liability Company(LLC),"PNC Bank, National Association",78429.44,10/18/2021
8639027106,04/15/2020,STEPHEN NG FINANCIAL GROUP LLC,633 Morris Ave,Springfield,NJ,08691,09/15/2021,Paid in Full,77300,77300,Live Oak Banking Company,5,523930,Limited  Liability Company(LLC),Live Oak Banking Company,78297.49,08/05/2021
9255378402,02/16/2021,CONTINENTIAL CORPORATION,365B New Albany Rd Ste B,Moorestown,NJ,08057-1117,01/06/2022,Paid in Full,77300,77300,"Fulton Bank, National Association",8,238390,Corporation,Fulton Bank National Association,77909.93,12/09/2021
9509697104,04/15/2020,MATRIX ANALYTICS CORPORATION,65 Challenger Road Suite 110,RIDGEFIELD PARK,NJ,07660,06/15/2021,Paid in Full,77300,77300,"Citibank, N.A.",4,541990,Subchapter S Corporation,"Citibank, N.A.",78109.5,05/05/2021
6751927204,04/28/2020,BAVAGNOLI & BAVAGNOLI LLC,12 Furler Street,Totowa,NJ,07511,06/15/2021,Paid in Full,77296,77296,Valley National Bank,5,541110,Limited  Liability Company(LLC),Valley National Bank,78120.49,05/26/2021
6335128404,02/10/2021,BARBOSA DONOVAN LLP,70 S Orange Ave Ste 145,Livingston,NJ,07039-4903,08/13/2022,Paid in Full,77293,77293,"Bank of America, National Association",4,541110,Limited Liability Partnership,"Bank of America, National Association",78385.69,07/14/2022
2695758400,02/03/2021,PACK LEADER DOG CARE SERVICES LLC,1313 Bloomfield St,Hoboken,NJ,07030-5503,12/18/2021,Paid in Full,77292,77292,Celtic Bank Corporation,12,812990,Limited  Liability Company(LLC),Celtic Bank Corporation,77861.63,11/02/2021
8675768501,03/10/2021,IPANYWHERE LLC,7 Industrial Ave,Upper Saddle River,NJ,07458-2301,10/09/2021,Paid in Full,77287,77287,Manufacturers and Traders Trust Company,9,443142,Limited  Liability Company(LLC),Manufacturers and Traders Trust Company,77583.44,08/04/2021
8881988400,02/14/2021,PEDIATRIC DENTAL ALLIANCE LLP,308 Route 9 North,Englishtown,NJ,07726,07/16/2021,Paid in Full,77287,77287,"Santander Bank, National Association",4,621210,Partnership,"Santander Bank, National Association",77524.15,06/15/2021
4104887700,05/01/2020,PFS PREFERRED FINANCIAL SERVICES,25 WEST 8TH STREET,BAYONNE,NJ,07002,05/08/2021,Paid in Full,77284,77284,"Wells Fargo Bank, National Association",5,541611,Corporation,"Wells Fargo Bank, National Association",77999.67,04/12/2021
7002348505,03/05/2021,ROSAKIM INC.,2674 US Highway 130,Cranbury,NJ,08512-3268,01/07/2022,Paid in Full,77283,77283,Trenton Business Assistance Corporation,5,238990,Corporation,Trenton Business Assistance Corporation,77852.57,12/14/2021
3892607801,05/27/2020,ARIANAS CATERING HALL OF NJ INC,800 Rahway Ave,Woodbridge,NJ,07095-3632,10/07/2021,Paid in Full,77282.9,77282.9,Northfield Bank,20,722320,Corporation,Northfield Bank,78286.52,09/14/2021
3463877705,05/01/2020,FOREST PSYCHIATRIC ASSOC-SBA SMALL 7A TERM,6 Forest Avenue,Paramus,NJ,07652,10/21/2021,Paid in Full,77280,77280,"TD Bank, National Association",12,621330,Sole Proprietorship,"TD Bank, National Association",78336.16,09/10/2021
1180837302,04/28/2020,FATHER JOHN'S ANIMAL HOUSE INC,50 Father John Lane,LAFAYETTE,NJ,07848,02/10/2021,Paid in Full,77279.2,77279.2,Provident Bank,14,453910,Non-Profit Organization,Provident Bank,77800.83,01/11/2021
5333338410,02/08/2021,FRUIT SENSATIONS OF CHERRY HILL MALL INC,1418 New Rd,Northfield,NJ,08225-1179,01/06/2022,Paid in Full,77276,77276,Univest Bank and Trust Co,15,722513,Corporation,Univest Bank and Trust Co,77898.44,12/01/2021
1794577410,05/04/2020,ECO LAWN INC,20 Cotluss Road,Riverdale,NJ,07457,02/24/2021,Paid in Full,77275,77275,"TD Bank, National Association",5,561730,Corporation,"TD Bank, National Association",77796.61,01/07/2021
5946008909,05/01/2021,GREGGS INC,1107 W Saint Georges Ave,Linden,NJ,07036-6115,05/12/2022,Paid in Full,77275,77275,"Wells Fargo Bank, National Association",12,446120,Subchapter S Corporation,"Wells Fargo Bank, National Association",77988.47,04/06/2022
8647597309,05/01/2020,DOCK CONNECTION LLC,2620 N Route 9,Ocean View,NJ,08230,08/05/2021,Paid in Full,77275,77275,"Fulton Bank, National Association",6,238990,Limited  Liability Company(LLC),Fulton Bank National Association,78149.37,07/09/2021
6195137702,05/01/2020,EYESTYLES OF NEW JERS,2115 US HIGHWAY 22 W,UNION,NJ,07083,05/18/2022,Paid in Full,77273,77273,"Bank of America, National Association",6,446130,Corporation,"Bank of America, National Association",73957.46,08/05/2021
1732438404,02/02/2021,RATTAN PATIO AND FIREPLACE SHOPPE,2502 Mount Holly Rd,Burlington,NJ,08016-4142,10/22/2021,Paid in Full,77272.45,77272.45,"Citizens Bank, National Association",8,442110,Corporation,"Citizens Bank, National Association",77717.03,09/07/2021
9058867401,05/19/2020,PORTEJAS CORPORATION,4207 Bergenline Avenue,Union City,NJ,07087,12/21/2021,Paid in Full,77268,77268,"TD Bank, National Association",6,446110,Corporation,"TD Bank, National Association",78409.85,11/04/2021
3450107306,04/29/2020,ANGELONI'S RESTAURANT AND PIZZERIA INC.,6 Brookside Ave,CALDWELL,NJ,07006,06/10/2021,Paid in Full,77262.87,77262.87,Provident Bank,24,722511,Subchapter S Corporation,Provident Bank,78048.38,05/18/2021
1842758309,01/20/2021,WEILER & BRANDMAN,123 N Union Ave Ste 103,Cranford,NJ,07016-2197,02/19/2022,Paid in Full,77260,77260,Loan Source Incorporated,6,541110,Limited Liability Partnership,Columbia Bank,77861.15,11/03/2021
5724017202,04/27/2020,WEILER & BRANDMAN,123 NORTH UNION AVE,CRANFORD,NJ,07016,04/17/2021,Paid in Full,41185,77260,Columbia Bank,6,541110,Limited Liability Partnership,Columbia Bank,77952.16,03/25/2021
2146537209,04/15/2020,"PANARAM INTERNATIONAL TRADING CO., INC. DBA CARWASHWORLD OR",126 GREYLOCK AVE,BELLEVILLE,NJ,07109,02/18/2021,Paid in Full,77252,77252,"JPMorgan Chase Bank, National Association",6,454110,Corporation,"JPMorgan Chase Bank, National Association",77775.64,12/22/2020
5449737309,04/30/2020,INSURE HAVEN INC,180 NEWARK POMPTON TURNPIKE,PEQUANNOCK,NJ,07440,04/23/2021,Paid in Full,77247,77247,"TD Bank, National Association",9,524210,Corporation,"TD Bank, National Association",77942.22,03/26/2021
7849527009,04/08/2020,"LIN SUPPLY, INC.",250 St Route 31 North,WASHINGTON,NJ,07882,12/12/2020,Paid in Full,77000,77245,"Fulton Bank, National Association",6,423730,Corporation,"Fulton Bank, National Association",77667.7,11/02/2020
5188568608,03/20/2021,GEOTHERMAL RESOURCES COUNCIL,1120 Route 73 Ste 200,Mount Laurel,NJ,08054-5113,01/13/2022,Paid in Full,119710,77243,First Northern Bank of Dixon,6,813920,501(c)3 � Non Profit,First Northern Bank of Dixon,77777.26,12/01/2021
8904218505,03/10/2021,DIAMOND UNIVERSE LLC DBA G B GEMS,2460 Lemoine Ave Ste 302,Fort Lee,NJ,07024-6210,11/19/2021,Paid in Full,77240,77240,"JPMorgan Chase Bank, National Association",9,423940,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",77719.4,10/26/2021
5852208408,02/09/2021,OLD CASTLE FINE FOODS LLC,280 Ash St,Englewood Cliffs,NJ,07632-1614,11/19/2021,Paid in Full,77238,77238,"JPMorgan Chase Bank, National Association",11,722310,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",77765.75,10/20/2021
4986108403,02/07/2021,RANDOLPH FAMILY & COSMETIC DENTISTRY,10 W Hanover Ave Ste 101,Randolph,NJ,07869-4221,12/01/2021,Paid in Full,77236,77236,WebBank,6,621210,Subchapter S Corporation,WebBank,77783.09,10/25/2021
5357558400,02/08/2021,DR. FARA AZAR LLC,286 Ogden Ave,Teaneck,NJ,07666-2837,11/17/2021,Paid in Full,77235,77235,Itria Ventures LLC,5,621210,Limited  Liability Company(LLC),Itria Ventures LLC,77754.19,10/27/2021
3088707708,05/01/2020,NBR EQUIPMENT INC,10 ABEEL RD,CRANBURY,NJ,08512,09/30/2021,Paid in Full,77232,77232,"JPMorgan Chase Bank, National Association",6,423440,Corporation,"JPMorgan Chase Bank, National Association",69062.15,07/12/2021
3858988508,02/24/2021,EDWARD MILLWARD DMD LLC,525 Route 70,Brick,NJ,08723-4022,02/18/2022,Paid in Full,77225,77225,"TD Bank, National Association",7,621210,Limited  Liability Company(LLC),"TD Bank, National Association",77922.17,01/21/2022
3885588109,07/15/2020,CULINARY CORNER,3112 FIRE RD,EGG HARBOR TOWNSHIP,NJ,08234-5859,08/12/2021,Paid in Full,77225,77225,"Wells Fargo Bank, National Association",20,446191,Corporation,"Wells Fargo Bank, National Association",77976.09,07/07/2021
1001627304,04/28/2020,"PE JAMS, INC",545 Highland Ave,Clifton,NJ,07011,06/15/2021,Paid in Full,77224,77224,Valley National Bank,9,813410,Subchapter S Corporation,Valley National Bank,78002.68,05/05/2021
4526418510,02/26/2021,ROOK COFFEE ROASTERS RED BANK LLC,2 3rd Ave,Long Branch,NJ,07740-6503,10/15/2021,Paid in Full,77224,77224,Valley National Bank,20,722515,Partnership,Valley National Bank,77622.99,09/07/2021
