loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
8751498310,01/30/2021,BEAUTY BAR 269,269 Park Ave,Rochester,NY,14607-2791,02/05/2022,Paid in Full,27876,27876,The Canandaigua National Bank and Trust Company,5,812199,Limited  Liability Company(LLC),The Canandaigua National Bank and Trust Company,28145.47,01/19/2022
1105007703,05/01/2020,MICHAEL KOHL DDS,39 5TH AVE,NEW YORK,NY,10003,07/22/2021,Paid in Full,27875,27875,"JPMorgan Chase Bank, National Association",2,621210,Sole Proprietorship,"JPMorgan Chase Bank, National Association",28181.56,06/10/2021
1106037104,04/09/2020,"HALF MAGIC PRODUCTIONS, INC.",205 HUDSON STREET STE 1002,NEW YORK,NY,10013-1808,05/22/2021,Paid in Full,27875,27875,City National Bank,3,711510,Corporation,City National Bank,28158.33,05/13/2021
1501437204,04/15/2020,"FOJO BEANS, LLC",10 Utica St,HAMILTON,NY,13346,04/14/2021,Paid in Full,27875,27875,"NBT Bank, National Association",5,722515,Limited  Liability Company(LLC),"NBT Bank, National Association",28132.37,03/25/2021
2505058500,02/20/2021,JACKS LAWN CARE INC,32 Benson Ave,West Nyack,NY,10994-1904,01/22/2022,Paid in Full,27875,27875,"TD Bank, National Association",7,561730,Corporation,"TD Bank, National Association",28100.32,12/14/2021
2612968802,04/13/2021,FINISHING TOUCHES OF WESTCHESTER LLC,23 Elmont Ave,Port Chester,NY,10573-3088,11/09/2021,Paid in Full,27875,27875,The First Bank of Greenwich,5,531311,Limited  Liability Company(LLC),The First Bank of Greenwich,28019.34,10/25/2021
4355208609,03/18/2021,PETER J GLANTZ,120 Bloomingdale Rd Ste 100,White Plains,NY,10605-1519,11/19/2021,Paid in Full,27875,27875,"JPMorgan Chase Bank, National Association",2,541110,Sole Proprietorship,"JPMorgan Chase Bank, National Association",28038.91,10/22/2021
6010368506,03/02/2021,"SPECTRUM WHOLESALE, INC.",1395 Lakeland Ave Ste 14,Bohemia,NY,11716-3319,11/19/2021,Paid in Full,27875,27875,"JPMorgan Chase Bank, National Association",3,454110,Corporation,"JPMorgan Chase Bank, National Association",28040.42,10/08/2021
6124057705,05/01/2020,MEISEL PESKIN CO INC,349 SCHOLES ST,BROOKLYN,NY,11206-1729,07/23/2021,Paid in Full,27875,27875,"Bank of America, National Association",2,316110,Corporation,"Bank of America, National Association",28098.76,02/24/2021
6519318505,03/03/2021,ROBERT A. JOHNSON CPA PC,75 Prospect St,Huntington,NY,11743-3382,10/21/2021,Paid in Full,27875,27875,"TD Bank, National Association",2,541211,Corporation,"TD Bank, National Association",28020.57,09/10/2021
