loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
5396638305,01/25/2021,DYKSTRA FARMS LLC,19111 Gear Rd,Burlington,WA,98233-5009,07/10/2021,Paid in Full,83755,83755,Peoples Bank,8,112120,Limited  Liability Company(LLC),Peoples Bank,84076.06,06/15/2021
8155318306,01/29/2021,ARASH AMADI,1503 2nd Ave W,Seattle,WA,98119-3007,03/09/2022,Paid in Full,83755,83755,GBC International Bank,8,621111,Limited  Liability Company(LLC),GBC International Bank,84204.75,08/16/2021
7604528301,01/28/2021,BINYON VISION CENTER INC,401 SW 153rd St,Burien,WA,98166-2247,02/20/2021,Paid in Full,83752,83752,Loan Source Incorporated,9,621320,Corporation,Northeast Bank,84777.68,05/03/2022
2377198403,02/03/2021,HEFFNER MANAGEMENT INC,80 Vine St Apt 203,Seattle,WA,98121-1369,02/12/2022,Paid in Full,83750,83750,KeyBank National Association,5,711410,Corporation,KeyBank National Association,84241.03,09/29/2021
4200547801,05/27/2020,SEVENTH GENERATION ELDERCARE LLC,1101 BROADWAY ST SUITE 210,VANCOUVER,WA,98660-3237,08/19/2021,Paid in Full,83750,83750,"Bank of America, National Association",17,623110,Limited  Liability Company(LLC),"Bank of America, National Association",84711.4,07/22/2021
5394087306,04/30/2020,ASPIRE CONSULTING LLC,505 336TH ST S,FEDERAL WAY,WA,98003,02/25/2021,Paid in Full,83750,83750,"U.S. Bank, National Association",5,541618,Partnership,"U.S. Bank, National Association",84329.27,01/07/2021
5885097706,05/01/2020,"KOTARO, INC",515 S MAIN ST,SEATTLE,WA,98104-2715,06/18/2021,Paid in Full,83750,83750,"Bank of America, National Association",15,722511,Corporation,"Bank of America, National Association",84605.86,05/13/2021
8135597305,05/01/2020,"KIANOOSH BEHSHID, DS, PLLC",15446 Bel-Red Road,Redmond,WA,98052,07/14/2021,Paid in Full,83750,83750,Celtic Bank Corporation,6,621111,Limited  Liability Company(LLC),Celtic Bank Corporation,84697.64,06/22/2021
8845177008,04/08/2020,SEA DELI INC.,5606 1st Ave,SEATTLE,WA,98168,06/19/2021,Paid in Full,83750,83750,Banner Bank,11,722511,Corporation,Banner Bank,84608.15,05/03/2021
9497747108,04/15/2020,TOBAR INC.,7143 Prairie Ridge Dr NE,Olympia,WA,98516-1135,07/07/2021,Paid in Full,83750,83750,WCLA CU,6,115310,Corporation,WCLA CU,84725.17,06/24/2021
9907627209,04/28/2020,3UILT TACOMA LLC,2101 JEFFERSON AVE,TACOMA,WA,98402-1519,02/05/2021,Paid in Full,83750,83750,Harborstone CU,12,722511,Limited  Liability Company(LLC),Harborstone CU,84373.47,01/25/2021
2365048309,01/20/2021,COLUMBIA FRESH INVESTMENTS LLC,19109 NE 102nd Ave,Battle Ground,WA,98604-6105,11/18/2021,Paid in Full,83736,83736,Cross River Bank,8,722513,Limited  Liability Company(LLC),Cross River Bank,84334.77,10/25/2021
