loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
5132867402,05/11/2020,AG FLOORING LLC,14706 SOLBERG RD SE,YELM,WA,98597-8542,03/18/2021,Paid in Full,2500,2500,TwinStar Credit Union,1,238310,Subchapter S Corporation,TwinStar Credit Union,2516.51,02/12/2021
5135797204,04/27/2020,G H 12 AUTOMOTIVE LLC,5959 LAKE WASHINGTON BLVD,BELLEVUE,WA,98006-2634,12/17/2020,Paid in Full,2500,2500,East West Bank,1,811111,Limited  Liability Company(LLC),East West Bank,2514.79,11/30/2020
5151857710,05/01/2020,ROYAL CLEANING INC,16616 NE 30TH ST,BELLEVUE,WA,98008-2125,04/16/2021,Paid in Full,2500,2500,"Bank of America, National Association",2,561790,Professional Association,"Bank of America, National Association",2521.3,03/10/2021
5152628404,02/07/2021,NATHANIEL H LEWIS LLC,4931 Oyster Bay Rd NW,Olympia,WA,98502-9548,10/19/2021,Paid in Full,2500,2500,TwinStar Credit Union,1,541690,Limited  Liability Company(LLC),TwinStar Credit Union,2515.28,09/17/2021
5208209000,05/21/2021,RITA TAN,16408 NE 70th Cir,Vancouver,WA,98682-5235,09/29/2021,Paid in Full,2500,2500,"Capital Plus Financial, LLC",1,541219,Self-Employed Individuals,"Capital Plus Financial, LLC",2505.21,09/02/2021
5218727701,05/01/2020,AMERICAN REAL PROPERTY INSPECTIONS,1803 186TH AVE E,LAKE TAPPS,WA,98391-9424,09/25/2021,Paid in Full,2500,2500,"Bank of America, National Association",1,561990,Corporation,"Bank of America, National Association",2532.95,08/26/2021
5219577902,06/15/2020,"BLACK FOREST STABLES, INC",29921 SE 312TH WAY,BLACK DIAMOND,WA,98010-7503,10/16/2021,Paid in Full,2500,2500,Cross River Bank,2,448320,Corporation,Cross River Bank,2532.19,09/29/2021
5223867702,05/01/2020,LI LAW OFFICE PLLC,8424 N NEVADA ST APT 117,SPOKANE,WA,99208-7338,04/16/2021,Paid in Full,2500,2500,"Bank of America, National Association",1,541110,Limited  Liability Company(LLC),"Bank of America, National Association",2521.99,03/19/2021
5238977202,04/27/2020,MELISSA SMITH,22526 127th Ave. E.,Graham,WA,98338,06/04/2021,Paid in Full,2500,2500,Sound Community Bank,1,541219,Sole Proprietorship,Sound Community Bank,2516.97,05/18/2021
5315548606,03/20/2021,TELETARE LLC,601 Union St,Seattle,WA,98101-2341,03/19/2022,Paid in Full,2500,2500,Cross River Bank,1,531210,Subchapter S Corporation,Cross River Bank,2522.53,02/16/2022
