loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4017498307,01/22/2021,NATIVE LANDSCAPES INC.,991 Route 22,Pawling,NY,12564-2136,10/09/2021,Paid in Full,79705,79705,Manufacturers and Traders Trust Company,19,561730,Corporation,Manufacturers and Traders Trust Company,80139.56,08/16/2021
2230388603,03/13/2021,FRANKIE & JOHNNY'S INC,205 Main St,Hurleyville,NY,12747-5458,,Exemption 4,79702,79702,Catskill Hudson Bank,9,722511,Corporation,Catskill Hudson Bank,,
7057097710,05/01/2020,BEAR IN THE HALL LLC,16 E 34TH ST FL 18,NEW YORK,NY,10016-4328,07/21/2021,Paid in Full,79702,79702,"Bank of America, National Association",8,999990,Limited  Liability Company(LLC),"Bank of America, National Association",80470.63,04/22/2021
7114608505,03/05/2021,RASSELL ENTERPRISES LTD,13118 Merrick Blvd,Jamaica,NY,11434-4116,01/21/2022,Paid in Full,79702,79702,"TD Bank, National Association",13,722513,Corporation,"TD Bank, National Association",80344.04,12/27/2021
1194267102,04/10/2020,"DAVID R. PAULUS CPA, PLLC",49 Buffalo Street,HAMBURG,NY,14075-5001,07/21/2021,Paid in Full,79700,79700,KeyBank National Association,6,541213,Limited  Liability Company(LLC),KeyBank National Association,80606.18,06/11/2021
1256337302,04/28/2020,XAVIER MISSION INC.,55 West 15th St.,New York,NY,10011,07/17/2021,Paid in Full,79700,79700,"Capital One, National Association",6,624190,Non-Profit Organization,"Capital One, National Association",80601.05,06/24/2021
1558057710,05/01/2020,JASCO PLUMBING &AMP; HEATING SUPPLY INC.,4225 peters place,BRONX,NY,10470,04/22/2021,Paid in Full,79700,79700,"JPMorgan Chase Bank, National Association",70,423720,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",80398.61,03/22/2021
1754988504,02/19/2021,FIELDS CONSTRUCTION & EXCAVATING INC,4608 County Road 1,Canandaigua,NY,14424-9616,04/08/2022,Paid in Full,79700,79700,Five Star Bank,10,236220,Corporation,Five Star Bank,80525.78,03/07/2022
1769187202,04/15/2020,STAMIXCO LLC,235 84th Street,BROOKLYN,NY,11209,02/18/2021,Paid in Full,79700,79700,"Citibank, N.A.",4,333249,Limited  Liability Company(LLC),"Citibank, N.A.",80277.82,01/13/2021
1923168703,03/27/2021,A&F UNLIMITED INC,2378 60th St N/A,Brooklyn,NY,11204-2633,07/03/2021,Paid in Full,79700,79700,Customers Bank,15,454110,Corporation,Customers Bank,80499.18,05/02/2022
1938798206,07/31/2020,"CLAYTON C. AHLES, INC.",9007 Sisson Hwy.,Eden,NY,14057-9703,04/19/2022,Paid in Full,79700,79700,New York Business Development Corporation,7,484220,Subchapter S Corporation,New York Business Development Corporation,80440.23,07/19/2021
2588367704,05/01/2020,TASTY TAIWAN LLC,200 Water Street 421,NEW YORK,NY,10038,,Exemption 4,79700,79700,"JPMorgan Chase Bank, National Association",15,,Corporation,"JPMorgan Chase Bank, National Association",70151.02,06/02/2021
2610067106,04/11/2020,"DR. CARY A KAZDAN & ASSOCIATES, PLLC",1671 Penfield Rd,ROCHESTER,NY,14625-2560,08/20/2021,Paid in Full,79700,79700,KeyBank National Association,7,621320,Sole Proprietorship,KeyBank National Association,80735.01,08/11/2021
2659557308,04/29/2020,ELMONT REHAB PT PC,265 beach 20th street,far rockaway,NY,11691,03/18/2021,Paid in Full,79700,79700,"Capital One, National Association",14,621340,Corporation,"Capital One, National Association",80311.03,02/19/2021
3664487201,04/27/2020,"DALAI MAMA, INC.",220 Grant Street,Buffalo,NY,14213,05/07/2022,Paid in Full,79700,79700,Manufacturers and Traders Trust Company,14,722511,Corporation,Manufacturers and Traders Trust Company,35241.07,11/01/2021
3847628303,01/22/2021,STAMIXCO LLC,235 84th St,Brooklyn,NY,11209-4315,02/18/2022,Paid in Full,79700,79700,"Citibank, N.A.",4,333249,Limited  Liability Company(LLC),"Citibank, N.A.",80450.51,01/06/2022
4318087103,04/13/2020,"KEVIN B WYNNE O.D., PLLC",56 STATE ST,PITTSFORD,NY,14534-2344,03/06/2021,Paid in Full,79700,79700,The Canandaigua National Bank and Trust Company,5,621320,Limited  Liability Company(LLC),The Canandaigua National Bank and Trust Company,80366.38,02/24/2021
4418727200,04/27/2020,"R.A. KRENDEL CONTRACTING, INC.",157 Hempstead Ave Apt A2,Lynbrook,NY,11563,02/18/2022,Paid in Full,79700,79700,Loan Source Incorporated,9,236118,Corporation,Webster Bank National Association,80693.52,08/04/2021
5015727407,05/11/2020,DEPT OF NY INC VETERANS OF FOREIGN WARS,69 Sand Creek Road,Albany,NY,12205,08/07/2021,Paid in Full,79715,79700,Manufacturers and Traders Trust Company,10,923140,Non-Profit Organization,Manufacturers and Traders Trust Company,80645.48,07/28/2021
5252787200,04/27/2020,GREGORY M. D'AMICO INSURANCE AGENCY INC.,1026 Park Blvd,Massapequa Park,NY,11762,02/18/2022,Paid in Full,79700,79700,Loan Source Incorporated,7,524210,Corporation,Webster Bank National Association,80390.01,03/18/2021
6157767005,04/06/2020,"STARLAND BUILDERS, LLC",1319 Mecklenburg Road,ITHACA,NY,14850-9394,05/07/2021,Paid in Full,79700,79700,"Community Bank, National Association",5,236115,Limited  Liability Company(LLC),Community Bank National Association,80514.71,04/20/2021
6601727001,04/07/2020,"BROPHY, DAILEY & INCARDONA, LLP",140 ALLENS CREEK RD,ROCHESTER,NY,14618-3302,07/09/2021,Paid in Full,79700,79700,The Canandaigua National Bank and Trust Company,5,541211,Limited Liability Partnership,The Canandaigua National Bank and Trust Company,80643.12,06/24/2021
6708797708,05/01/2020,NEW HEYDENRYK LLC,37-27 Tenth Street,Long Island City,NY,11101,02/19/2021,Paid in Full,79700,79700,"Citibank, N.A.",7,339999,Limited  Liability Company(LLC),"Citibank, N.A.",80251.26,01/14/2021
6771948410,02/11/2021,MAURILOU INC.,149 sullivan street store front,Manhattan,NY,10012,12/18/2021,Paid in Full,79700,79700,"Citibank, N.A.",8,722511,Corporation,"Citibank, N.A.",80264.54,11/02/2021
7128787300,04/30/2020,MAX PIES FURNITURE,400 S. Jackson Street,BATAVIA,NY,14020,02/06/2021,Paid in Full,79700,79700,Five Star Bank,7,442110,Corporation,Five Star Bank,80257.9,01/25/2021
7382338601,03/23/2021,DIGITAL DIRECT AND MORE,1502 E 2nd St,Brooklyn,NY,11230-6302,08/04/2022,Paid in Full,79700,79700,Fountainhead SBF LLC,6,443142,Corporation,Greater Nevada CU,80771.52,07/27/2022
7435857210,04/28/2020,THE PETS I LOVE VETERINARY HOSPITAL PLLC,200 Spring Street,Monroe,NY,10950,02/18/2022,Paid in Full,79700,79700,Loan Source Incorporated,10,541940,Limited  Liability Company(LLC),Webster Bank National Association,80390.01,03/19/2021
7959507004,04/08/2020,SPARTACUS CONSTRUCTION INC.,6800 PITTSFORD PALMYRA RD SUITE 220,FAIRPORT,NY,14450-3500,09/30/2021,Paid in Full,79700,79700,The Canandaigua National Bank and Trust Company,6,236118,Corporation,The Canandaigua National Bank and Trust Company,80753.81,08/09/2021
9291807009,04/09/2020,FORE RECYCLING INC.,982 STATE ROUTE 21,SHORTSVILLE,NY,14548-9367,07/16/2021,Paid in Full,79700,79700,Wayne Bank,9,562119,Subchapter S Corporation,"Bank of the Finger Lakes, A Division of",80647.54,06/22/2021
9568118308,01/31/2021,FISHKILL FOOD ART INC.,1111 Main St,Fishkill,NY,12524-3601,11/20/2021,Paid in Full,79700,79700,Hudson Valley CU,12,722511,Corporation,Hudson Valley CU,80278.64,10/26/2021
9627418501,03/12/2021,NEW HEYDENRYK LLC,3727 10th St,Long Island City,NY,11101-6004,05/14/2022,Paid in Full,79700,79700,"Citibank, N.A.",7,321999,Limited  Liability Company(LLC),"Citibank, N.A.",80470.43,03/31/2022
9644527200,04/28/2020,STEVENS COLLISION LLC,10055 Main Street,Clarence,NY,14031,03/02/2021,Paid in Full,79700,79700,Manufacturers and Traders Trust Company,8,811121,Subchapter S Corporation,Manufacturers and Traders Trust Company,80097.41,11/02/2020
9778797010,04/09/2020,JCI CONSTRUCTION CORP,248 PINE RD,BRIARCLIFF MANOR,NY,10510-2237,02/06/2021,Paid in Full,79700,79700,Manufacturers and Traders Trust Company,10,236220,Corporation,Manufacturers and Traders Trust Company,80289.56,01/25/2021
2242347309,04/29/2020,"JEWISH BOOK COUNCIL, INC.",520 8TH AVE 4TH FLOOR,NEW YORK,NY,10018,05/20/2022,Paid in Full,79699,79699,Signature Bank,6,451211,Non-Profit Organization,Signature Bank,77540.26,01/07/2021
8493358506,03/10/2021,AR&MR PHARMACY,1942 86th St,Brooklyn,NY,11214-3135,03/11/2022,Paid in Full,79696.45,79696.45,The Bank of Princeton,13,446110,Corporation,The Bank of Princeton,80407.08,02/03/2022
8538987102,04/15/2020,"B & H AUTOMOTIVE, INC.",7700 Maple Rd,Baldwinsville,NY,13027-8113,05/19/2021,Paid in Full,79695.35,79695.35,Americu CU,6,811111,Subchapter S Corporation,Americu CU,80481.39,04/19/2021
1582807405,05/04/2020,AR & MR PHARMACY INC,1942 86th St,Brooklyn,NY,11214,01/22/2021,Paid in Full,79695,79695,The Bank of Princeton,7,446110,Corporation,The Bank of Princeton,80193.09,12/28/2020
1764377702,05/01/2020,JIVAN SHAKTI INC,933 SOUTH ST,PEEKSKILL,NY,10566,08/20/2021,Paid in Full,79695,79695,"JPMorgan Chase Bank, National Association",5,621999,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",80621.37,07/06/2021
2128998406,02/03/2021,THE GREEN CACTUS GRILL OF CENTERPOR,215 Mineola Ave,Roslyn Heights,NY,11577-1955,11/18/2021,Paid in Full,79695,79695,"JPMorgan Chase Bank, National Association",9,722511,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",80259.06,10/25/2021
4995757100,04/13/2020,"SPOT COFFEE GLEN, LLC",221 Glen Street,GLENS FALLS,NY,12801-3506,07/20/2021,Paid in Full,79694,79694,KeyBank National Association,14,722515,Corporation,KeyBank National Association,80608.84,06/24/2021
5809708508,03/01/2021,ALAND GLOBAL INC,92 N 6th St,Brooklyn,NY,11249-3002,02/09/2022,Paid in Full,79693.48,79693.48,"Capital Plus Financial, LLC",10,448140,Corporation,Hanmi Bank,80207.06,10/25/2021
3012948503,02/22/2021,DENTAL HOUSE PLLC,41 7th Ave,New York,NY,10011-6601,11/19/2021,Paid in Full,79693,79693,"Bank of America, National Association",8,621210,Limited  Liability Company(LLC),"Bank of America, National Association",80230.11,10/27/2021
6512277703,05/01/2020,CROSS ISLAND FIELD SERVICES INC.,1389 HEMPSTEAD TPKE,ELMONT,NY,11003-2546,04/16/2021,Paid in Full,79688,79688,"Bank of America, National Association",6,488999,Corporation,"Bank of America, National Association",80395.37,03/25/2021
2525837706,05/01/2020,"K-9 CATERERS, INC.",75-16 WOODHAVEN BLVD,GLENDALE,NY,11385,07/22/2021,Paid in Full,79687,79687,"JPMorgan Chase Bank, National Association",6,453910,Subchapter S Corporation,"JPMorgan Chase Bank, National Association",80578.56,06/17/2021
5219168403,02/08/2021,CT ELECTRIC INC,55 Garnet St,Brooklyn,NY,11231-3912,11/17/2021,Paid in Full,79687,79687,"HSBC Bank USA, National Association",3,238210,Corporation,"HSBC Bank USA, National Association",80242.6,10/22/2021
7427357300,04/30/2020,CT ELECTRIC INC.,55 Garnet St,BROOKLYN,NY,11231-3912,05/20/2021,Paid in Full,79687,79687,"HSBC Bank USA, National Association",3,238210,Corporation,"HSBC Bank USA, National Association",80428.53,04/14/2021
8905568300,01/30/2021,CROSS ISLAND FIELD SERVICES INC,1389 Hempstead Tpke,Elmont,NY,11003-2546,12/15/2021,Paid in Full,79687,79687,"Bank of America, National Association",9,561790,Corporation,"Bank of America, National Association",80088.71,08/04/2021
8956408309,01/30/2021,GROUP 1 ACTING COMPANY INC,630 9th Ave Ste 803B,New York,NY,10036-3746,11/06/2021,Paid in Full,79687,79687,Forbright Bank,6,711110,Corporation,Forbright Bank,80249.24,10/25/2021
