loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
2799698302,01/21/2021,VAN BELLE EXCAVATING LLC,609 Lower County Line Rd,Prosser,WA,99350,02/11/2022,Paid in Full,122834.52,122834.52,Glacier Bank,9,238910,Limited  Liability Company(LLC),Glacier Bank,123914.79,12/16/2021
2784387707,05/01/2020,GC SEATTLE LLC,11114 117th Pl NE,KIRKLAND,WA,98033,04/21/2021,Paid in Full,122820,122820,"JPMorgan Chase Bank, National Association",200,,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",123909.96,03/24/2021
4657528802,04/16/2021,HEBORIN ENTERPRISES INC,10816 Pacific Hwy SW,Lakewood,WA,98499-4640,10/20/2021,Paid in Full,122812,122812,"Wells Fargo Bank, National Association",18,445110,Subchapter S Corporation,"Wells Fargo Bank, National Association",123286.42,09/08/2021
9372438308,01/30/2021,TYPE A FINISHES LLC,1314 Denny Way Ste 103,Seattle,WA,98109-5317,11/18/2022,Charged Off,122810,122810,"JPMorgan Chase Bank, National Association",8,238350,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",,
4969057000,04/04/2020,NORTH TECH EQUIPMENT REPAIR LLC,3121 TRAVEL PLAZA WAY,PASCO,WA,99301-9800,03/05/2021,Paid in Full,122800,122800,Community First Bank,9,811111,Limited  Liability Company(LLC),Community First Bank,123547.48,02/12/2021
6980947410,05/15/2020,"AVELAR, INC.",270 Insel rd,Woodland,WA,98674-8298,04/08/2021,Paid in Full,122800,122800,Red Canoe CU,14,722511,Corporation,Red Canoe CU,123854.03,03/24/2021
9814987006,04/09/2020,"INTEGRITY AUTO REPAIR, INC.",80 NE GILMAN BLVD,ISSAQUAH,WA,98027-2529,02/24/2021,Paid in Full,122800,122800,Umpqua Bank,12,811111,Corporation,Umpqua Bank,123725.21,01/25/2021
6025557707,05/01/2020,JWVE CORP,15315 SE 59TH ST,BELLEVUE,WA,98006-5357,04/16/2021,Paid in Full,122792,122792,"Bank of America, National Association",18,999990,Corporation,"Bank of America, National Association",123797.89,02/25/2021
4176877108,04/13/2020,ADAIR FINANCIAL SERVICES LLC,1311 SE Cardinal Ct Ste 100,VANCOUVER,WA,98683-9519,06/17/2021,Paid in Full,122782,122782,Heritage Bank,11,531210,Limited  Liability Company(LLC),Heritage Bank,124100.65,05/18/2021
3715398903,04/28/2021,DIVISION 9 PAINTING LLC,1116 SW 139th St Apt 166,Burien,WA,98166-1118,08/17/2021,Paid in Full,122772,122772,"U.S. Bank, National Association",19,238320,Subchapter S Corporation,"U.S. Bank, National Association",123000.49,07/07/2021
2209797302,04/29/2020,SUNNY ENTERPRISES,"4562 Meridian Street, Bellingham, WA, USA",Bellingham,WA,98226,04/20/2021,Paid in Full,122762.5,122762.5,American Express National Bank,16,111998,Corporation,American Express National Bank,123889.22,04/08/2021
6118017403,05/13/2020,PARTNER IN EMPLOYMENT,21400 INTERNATIONAL BLVD STE 302,SEATAC,WA,98198,07/17/2021,Paid in Full,122762,122762,Quontic Bank,14,541612,Non-Profit Organization,Intuit Financing Inc.,124029.98,06/02/2021
8425888401,02/13/2021,NORTHWEST JAVA GROUP,1003 Main St # 4,Sumner,WA,98390-1412,11/20/2021,Paid in Full,122762,122762,"U.S. Bank, National Association",21,722513,Corporation,"U.S. Bank, National Association",123621.33,10/27/2021
4928638302,01/23/2021,L&L EXCAVATION & LANDSCAPING INC,8777 NE Delaney Rd,Kingston,WA,98346-7633,10/20/2021,Paid in Full,122751.52,122751.52,Liberty Bank,19,238910,Corporation,Liberty Bank,123590.32,10/06/2021
