loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
6306367803,06/01/2020,JON L SCOTT DDS P C,2108 Hartford rd,Hampton,VA,23666-2409,03/18/2022,Paid in Full,44552,44500,The Old Point National Bank of Phoebus,6,621210,Subchapter S Corporation,The Old Point National Bank of Phoebus,45038.94,08/19/2021
6384268505,03/03/2021,ROCK CLUB INC,1820 2nd St,Radford,VA,24141-4302,12/09/2021,Paid in Full,44500,44500,The National Bank of Blacksburg,17,813110,Non-Profit Organization,The National Bank of Blacksburg,44823.08,11/26/2021
7717207005,04/08/2020,JLB AND ASSOCIATES INC,197 TYLER VON WAY UNIT 111,FREDERICKSBURG,VA,22405-4514,01/16/2021,Paid in Full,44500,44500,LINKBANK,4,238110,Corporation,LINKBANK,44828.81,01/08/2021
7944667003,04/08/2020,"TRAVIS SPECIALIZED TRANSPORT, LLC",2129 GENERAL BOOTH BLVD #103-223,VIRGINIA BEACH,VA,23454-5803,03/19/2021,Paid in Full,44500,44500,Southern Bank and Trust Company,4,484230,Limited  Liability Company(LLC),Southern Bank and Trust Company,44886.9,02/25/2021
8063507703,05/01/2020,ASHTIN CORPORATION,3033 Wilson Boulevard E-565,Arlington,VA,22201,09/28/2021,Paid in Full,44500,44500,Cross River Bank,1,999990,Corporation,Cross River Bank,45063.26,08/10/2021
8403967110,04/15/2020,SK PIZZA III LLC,6355 Multiplex DR,CENTREVILLE,VA,20121,07/27/2023,Paid in Full,44500,44500,"TD Bank, National Association",6,722513,Corporation,"TD Bank, National Association",,
8757018405,02/13/2021,MODE LLC,3409 Lake Randolph Ct,Powhatan,VA,23139-7145,12/14/2021,Paid in Full,44500,44500,Village Bank,5,238220,Subchapter S Corporation,Village Bank,44827.57,11/09/2021
8759898306,01/30/2021,ADVANCED SYSTEMS SOLUTIONS INC.,464 Investors Pl Ste 100,Virginia Beach,VA,23452-1167,07/29/2021,Paid in Full,44500,44500,TowneBank,4,541512,Subchapter S Corporation,TowneBank,44668.11,06/23/2021
8827887201,04/28/2020,CHRIS'S AUTO SERVICE INC.,3605 Dartmouth Street Suite 2,PORTSMOUTH,VA,23707,05/12/2021,Paid in Full,44500,44500,TowneBank,7,811111,Subchapter S Corporation,TowneBank,44915.33,04/01/2021
9100747002,04/09/2020,"BOTETOURT GOLF AND SWIM CLUB, INC.",2414 Country Club Road,TROUTVILLE,VA,24175-3920,06/04/2021,Paid in Full,44500,44500,Bank of Botetourt,12,713910,Corporation,Bank of Botetourt,45009.28,05/27/2021
9368287105,04/15/2020,"STRIKEFORCE PEST PREVENTION/ELIMINATION, LLC",23 Clint Ln.,MEADOWS OF DAN,VA,24120-4223,01/21/2021,Paid in Full,50500,44500,Skyline National Bank,7,561710,Limited  Liability Company(LLC),Skyline National Bank,44769.44,12/02/2020
