loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4949657006,04/04/2020,"I-94 TOWING & RECOVERY, LLC",W12417 Alvestad Road,OSSEO,WI,54758-7733,01/31/2022,Paid in Full,30400,30400,Citizens Community Federal National Association,2,488410,Limited  Liability Company(LLC),Citizens Community Federal National Association,30821.38,08/26/2021
5145547007,04/05/2020,INTERIORLOGIC INC,1201 SOUTH STOUGHTON RD,MADISON,WI,53716-1229,03/18/2021,Paid in Full,30400,30400,One Community Bank,3,541410,Subchapter S Corporation,One Community Bank,30617.03,02/12/2021
5229337207,04/27/2020,JJ LUBNER LLC,135 AQUA VIEW RD,CEDARBURG,WI,53012-9144,05/14/2021,Paid in Full,30400,30400,"Bank First, N.A.",2,531210,Limited  Liability Company(LLC),"Bank First, N.A.",30682.89,04/08/2021
5333507003,04/05/2020,CARRINGTON CORP.,810 Rose Dr.,HARTLAND,WI,53029-8317,05/07/2021,Paid in Full,30400,30400,Spring Bank,3,238350,Corporation,Spring Bank,30715.82,04/20/2021
5742517301,04/30/2020,MILWAUKEE MEDICAL WEIGHT LOSS & MEDISPA INC,8575 W Forest Home Avenue Suite 170,Greenfield,WI,53228-3469,02/17/2021,Paid in Full,30400,30400,Educators CU,6,621498,Corporation,Educators CU,30607.73,01/08/2021
6263337205,04/27/2020,JOSHUA BRINKMAN,W309 S8686 Greenview Dr,MUKWONAGO,WI,53149-8805,07/16/2021,Paid in Full,30400,30400,Citizens Bank,6,238210,Sole Proprietorship,Citizens Bank,30743.15,06/17/2021
6371067106,04/14/2020,BEACON HOSPITALITY INC,3113 DOUGLAS AVE,RACINE,WI,53402-3913,03/05/2021,Paid in Full,30400,30400,Johnson Bank,9,722511,Subchapter S Corporation,Johnson Bank,30612.75,02/16/2021
6856888001,06/30/2020,"TOMAHAWK IRON & METAL, LLC",N10447 Tannery Road,TOMAHAWK,WI,54487-9003,10/09/2021,Paid in Full,30400,30400,Prevail Bank,4,423930,Limited  Liability Company(LLC),Prevail Bank,30315.97,06/24/2021
6857057408,05/15/2020,ZHENG ENTERPRISES LLC,N85W15800 APPLETON AVE,MENOMONEE FALLS,WI,53051-3082,08/18/2021,Paid in Full,30400,30400,Waukesha State Bank,7,722514,Limited  Liability Company(LLC),Waukesha State Bank,30761.47,07/28/2021
7606838707,04/06/2021,CROIX VEIW CONSTRUCTIONS & REMODELING INC,499 Country View Rd,Hudson,WI,54016-7819,05/14/2022,Paid in Full,17335,30400,WESTconsin CU,2,236115,Sole Proprietorship,WESTconsin CU,30702.33,04/07/2022
7783617106,04/14/2020,"ARI'S BAYVIEW FAMILY RESTAURANT, LLC",1209 N Military Ave,GREEN BAY,WI,54303,10/07/2021,Paid in Full,30400,30400,"Bank First, N.A.",16,722511,Limited  Liability Company(LLC),"Bank First, N.A.",30824.76,09/10/2021
8126897005,04/08/2020,PULSE FITNESS AND TRAINING LLC,501 Hitchcock St,BARABOO,WI,53913-2990,03/06/2021,Paid in Full,30400,30400,Summit CU,8,713940,Limited  Liability Company(LLC),Summit CU,30611.64,02/16/2021
