loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
4229837308,04/29/2020,JEFFREY L POLCZINSKI PSYD LLC,5555 N Port Washington Road,Glendale,WI,53217-4929,10/21/2020,Paid in Full,7500,7500,Educators CU,1,621330,Corporation,Educators CU,7532.08,10/13/2020
4259418700,04/01/2021,CLOSET SUPPLY INC,119 Teddy St,Brooklyn,WI,53521-9014,10/19/2021,Paid in Full,7500,7500,Lake Ridge Bank,1,326199,Subchapter S Corporation,Lake Ridge Bank,7533.29,09/16/2021
4307598605,03/18/2021,LAKE WISCONSIN PROPERTIES LLC,W11535 Island View Ct,Lodi,WI,53555-9675,09/29/2021,Paid in Full,7500,7500,Wisconsin River Bank,1,531210,Limited  Liability Company(LLC),Wisconsin River Bank,7527.71,08/06/2021
4320067303,04/29/2020,"FRIEVALT PHOTOGRAPHY, LLC",520 Redbird Cir Suite 2,DE PERE,WI,54115,06/22/2021,Paid in Full,7500,7500,WebBank,1,541921,Limited  Liability Company(LLC),WebBank,7577.08,05/06/2021
4323617101,04/13/2020,CROSSFIT 100,4927 N LYDELL AVE,MILWAUKEE,WI,53217-5849,03/05/2021,Paid in Full,7500,7500,Johnson Bank,1,611519,Limited  Liability Company(LLC),Johnson Bank,7556.23,02/12/2021
4330108803,04/16/2021,NAVARRO GROUP LLC,3155 Forest Rdg,Madison,WI,53704-7744,08/12/2021,Paid in Full,7500,7500,"Wells Fargo Bank, National Association",1,531210,Subchapter S Corporation,"Wells Fargo Bank, National Association",7516.64,07/14/2021
4390967210,04/27/2020,"ABACUS TRANSPORT, CO.",212 E Verona Ave. Suite C,VERONA,WI,53593,07/09/2021,Paid in Full,7500,7500,Summit CU,1,485999,Corporation,Summit CU,7586.51,06/24/2021
4402677204,04/27/2020,DEVIN TEIG,1530 E 6th Street,Superior,WI,54880-3404,09/18/2021,Charged Off,7500,7500,Superior Choice CU,1,511120,Sole Proprietorship,Superior Choice CU,,
4419547207,04/27/2020,STEVEN J MARTIN,N4802 BK Line Rd,LUXEMBURG,WI,54217,12/05/2020,Paid in Full,7500,7500,Bank of Luxemburg,6,112120,Sole Proprietorship,Bank of Luxemburg,7542.08,11/20/2020
4421857804,05/28/2020,REETZ INC,184372 County Road Vv,Wittenberg,WI,54499-6032,07/17/2021,Paid in Full,7500,7500,CoVantage CU,2,541990,Corporation,CoVantage CU,7577.88,06/17/2021
4473687400,05/09/2020,FREEDOM PROPERTIES,N2634 JEFFERSON RD,NEOSHO,WI,53059,07/13/2021,Paid in Full,7500,7500,"U.S. Bank, National Association",2,522292,Limited  Liability Company(LLC),"U.S. Bank, National Association",7581.88,06/10/2021
4498187301,04/29/2020,ZIMA RESOURCE GROUP INC.,4276 S. 26th. St.,Milwaukee,WI,53221,06/08/2021,Paid in Full,7500,7500,Celtic Bank Corporation,1,541990,Corporation,Celtic Bank Corporation,7578.49,05/24/2021
4509237005,04/03/2020,PARADYME PRODUCTIONS LLC,2302 W Badger Rd,MADISON,WI,53713-2322,09/15/2021,Paid in Full,7500,7500,Summit CU,2,512110,Limited  Liability Company(LLC),Summit CU,7601.1,08/19/2021
4525957009,04/03/2020,VOSS DAIRY LLC,5971 COUNTY ROAD KP,MAZOMANIE,WI,53560-9726,05/21/2021,Paid in Full,7500,7500,Lake Ridge Bank,2,112120,Limited  Liability Company(LLC),Lake Ridge Bank,7546.03,11/24/2020
4562517201,04/27/2020,"MADISON CHURCH, INC.",55 S GAMMON RD,MADISON,WI,53717,05/20/2021,Paid in Full,7500,7500,BMO Bank National Association,1,813110,Corporation,BMO Bank National Association,7570.48,04/08/2021
4596687302,04/29/2020,BENDER INSURANCE AGENCY LLC,"505 King St, Suite 102",La Crosse,WI,54601,02/20/2021,Paid in Full,7500,7500,WebBank,1,524210,Limited  Liability Company(LLC),WebBank,7544.8,02/12/2021
4622067309,04/29/2020,CURTIS C LOCKOUTS LLC,N2687 GROVE RD,LODI,WI,53555-1590,01/13/2021,Paid in Full,7500,7500,"Associated Bank, National Association",1,561622,Limited  Liability Company(LLC),"Associated Bank, National Association",7547.88,12/22/2020
4661177201,04/27/2020,RANDY KAMPS,27826 COUNTY ROAD XX,PLATTEVILLE,WI,53818-3850,03/13/2021,Paid in Full,7500,7500,Mound City Bank,1,112112,Sole Proprietorship,Mound City Bank,7551.99,01/08/2021
4661228504,02/26/2021,STUDIO 330,330 N 3rd Ave,Sturgeon Bay,WI,54235-2433,05/17/2022,Paid in Full,7500,7500,Itria Ventures LLC,1,711510,Limited  Liability Company(LLC),Itria Ventures LLC,7579.17,04/25/2022
4690217101,04/13/2020,VILLAGE CUT AND CURL LLC,118 S LEONARD STREET,WEST SALEM,WI,54669,12/16/2020,Paid in Full,7500,7500,The First National Bank of Bangor,2,812112,Limited  Liability Company(LLC),The First National Bank of Bangor,7545,11/27/2020
4734057703,05/01/2020,HEINZ BRUMMEL &AMP; ASSOCIATES INC,107 NORTH BROADWAY,DE PERE,WI,54115,07/14/2021,Paid in Full,7500,7500,"Wells Fargo Bank, National Association",1,541310,Corporation,"Wells Fargo Bank, National Association",7583.42,06/18/2021
4753357204,04/27/2020,"THE LAWN OFFICE, LLC",312 Wilson Avenue,Rothschild,WI,54474-1130,12/01/2021,Paid in Full,7500,7500,CoVantage CU,1,541990,Limited  Liability Company(LLC),CoVantage CU,7609.73,10/21/2021
4756428508,02/26/2021,ABITZ AND JARVIS LLC,213 W Main St,Hortonville,WI,54944-9413,07/14/2021,Paid in Full,7500,7500,BLC Community Bank,2,722513,Partnership,BLC Community Bank,7522.6,06/23/2021
4797517304,04/30/2020,NATURAL FOOD SHOP LLC,3048 S 13TH ST,MILWAUKEE,WI,53215-3873,04/08/2021,Paid in Full,7500,7500,"Associated Bank, National Association",3,446191,Limited  Liability Company(LLC),"Associated Bank, National Association",7565.75,03/18/2021
4804548003,06/26/2020,STEPPING STONES CHILDCARE STAFFING SERVICE,"5529 West Keefe Ave Apt#2, MILWAUKEE, WI, 53216",MILWAUKEE,WI,53216,02/26/2022,Paid in Full,7500,7500,MBE Capital Partners,1,624410,Sole Proprietorship,MBE Capital Partners,7608.75,01/04/2022
4814247102,04/13/2020,THE SALT ROOM OF MADISON LLC,1738 EAGAN RD,MADISON,WI,53704-3736,09/15/2021,Paid in Full,7500,7500,Summit CU,1,621399,Limited  Liability Company(LLC),Summit CU,7601.71,08/26/2021
4832047301,04/30/2020,DENTAL CONSULTANTS LLC,2350 N72ND ST,MILWAUKEE,WI,53213-1202,02/09/2021,Paid in Full,7500,7500,"Associated Bank, National Association",1,621210,Corporation,"Associated Bank, National Association",7554.04,01/20/2021
4858417401,05/11/2020,PDP BASKETBALL ACADEMY,802 Silver Sage Trl 0.0,Middleton,WI,53562-5683,04/23/2021,Paid in Full,7500,7500,"JPMorgan Chase Bank, National Association",3,711211,Limited  Liability Company(LLC),"JPMorgan Chase Bank, National Association",7564.52,03/25/2021
4872327100,04/13/2020,"PAUL ROHLING, MSW, LICSW, S.C.","700 Villa St, STE B",RACINE,WI,53403-1144,07/09/2021,Paid in Full,7500,7500,Johnson Bank,1,621112,Subchapter S Corporation,Johnson Bank,7584.25,06/09/2021
4876317007,04/04/2020,"DELOREY SOLUTIONS, LLC",3797 N New Franken Rd.,NEW FRANKEN,WI,54229-9754,09/24/2021,Paid in Full,7500,7500,The Bank of Kaukauna,2,811310,Limited  Liability Company(LLC),The Bank of Kaukauna,7586.1,06/04/2021
4902797103,04/13/2020,TOMMY TUCKER SUPPLIES LLC,543 RUXTON RIDGE DR,SUN PRAIRIE,WI,53590-1273,03/11/2021,Paid in Full,7500,7500,The Park Bank,2,423850,Limited  Liability Company(LLC),The Park Bank,7561.03,02/16/2021
4938458300,01/23/2021,STRIKE GOLDEN,THUNDER POINT RD,HAYWARD,WI,54843,08/07/2021,Paid in Full,7500,7500,Johnson Bank,1,541940,Sole Proprietorship,Johnson Bank,7535.14,07/19/2021
4938907210,04/27/2020,BERGER FLOORS LLC,400 W State Street,Westby,WI,54667-1249,03/05/2021,Paid in Full,7500,7500,Westby Co-op CU,1,321918,Subchapter S Corporation,Westby Co-op CU,7545.42,12/09/2020
