loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
5023167100,04/13/2020,MEYER & MEYER ACCOUNTING CONSULTANTS PLLC,18024 89th Pl NE,BOTHELL,WA,98011-2856,11/19/2020,Paid in Full,18900,18900,"Zions Bank, A Division of",3,541219,Corporation,"Zions Bank, A Division of",18988.55,10/09/2020
5073037203,04/27/2020,"PATSY JACOY, COURT REPORTER",17422 57th Ave. W.,Lynnwood,WA,98037,01/08/2021,Paid in Full,18900,18900,Sound Community Bank,1,561492,Sole Proprietorship,Sound Community Bank,15475.46,12/09/2020
5097027303,04/30/2020,HEIDI M. GRIBBLE,7356 30TH AVE SW,SEATTLE,WA,98126-3325,05/26/2021,Paid in Full,18900,18900,Umpqua Bank,1,621399,Sole Proprietorship,Umpqua Bank,19078.64,04/16/2021
5248067204,04/27/2020,BELLE FINANCIAL,427 W Sinto Ave,Spokane,WA,98801,02/17/2021,Paid in Full,18900,18900,Spokane Teachers CU,1,523120,Limited  Liability Company(LLC),Spokane Teachers CU,19040.84,02/04/2021
5256327101,04/13/2020,DUFFY DENTAL LLC,370 E STERLING DR.,ALLYN,WA,98524-8791,05/22/2021,Paid in Full,18900,18900,Sound CU,8,621210,Subchapter S Corporation,Sound CU,19090.04,04/23/2021
5305587204,04/27/2020,ABHI CORP,3212 northwest ave a#d,BELLINGHAM,WA,98225-1393,05/07/2021,Paid in Full,18900,18900,Whatcom Educational CU,5,722513,Corporation,Whatcom Educational CU,19079.68,04/19/2021
5418627003,04/05/2020,JASMINE ENTERPRISES,124 N CENTRAL AVE,KENT,WA,98032-4542,04/15/2021,Paid in Full,18900,18900,Timberland Bank,7,722513,Corporation,Timberland Bank,19083.82,04/08/2021
5582547201,04/27/2020,SOUND MECHANICAL INC,8008 Chico Way NW,Bremerton,WA,98312-1050,03/12/2021,Paid in Full,18900,18900,Liberty Bank,1,238220,Subchapter S Corporation,Liberty Bank,19022.58,02/09/2021
5809637406,05/13/2020,DYNAMITE PROMOS LLC,130 N Lee Street,Spokane,WA,99202,03/12/2021,Paid in Full,18900,18900,Spokane Teachers CU,3,323113,Limited  Liability Company(LLC),Spokane Teachers CU,19048.09,03/05/2021
5878638907,04/30/2021,MARYJANE SHEARER DBA SHEAR DESIRE TO LEARN,3108 E 26th St,Vancouver,WA,98661-4512,09/28/2021,Paid in Full,7324,18900,Umpqua Bank,2,624410,Sole Proprietorship,Umpqua Bank,18950.75,08/13/2021
5920537300,04/30/2020,MARGARET VANDERWAERDEN PT PLLC,17330 135TH AVENUE NORTHEAST #1C,WOODINVILLE,WA,98072,07/13/2021,Paid in Full,18900,18900,"Wells Fargo Bank, National Association",2,621340,Corporation,"Wells Fargo Bank, National Association",19102.98,06/15/2021
6090077407,05/13/2020,DAVIS FINANCIAL LLC,3014 N ST,VANCOUVER,WA,98663-2841,07/16/2021,Paid in Full,18900,18900,IQ CU,1,522310,Sole Proprietorship,IQ CU,19101.95,06/09/2021
6283367200,04/27/2020,STEVE SELLS SPOKANE LLC,1209 W. 1st Avenue,SPOKANE,WA,99201,04/20/2021,Paid in Full,18900,18900,Washington Trust Bank,1,531210,Limited  Liability Company(LLC),Washington Trust Bank,19065.7,03/16/2021
6452568101,07/21/2020,"BODY BY IMPULSE, INC.",418 NE 72ND ST,SEATTLE,WA,98115-5409,06/17/2021,Paid in Full,18900,18900,Umpqua Bank,3,812990,Subchapter S Corporation,Umpqua Bank,19046.54,05/07/2021
6481907001,04/07/2020,HOOKS CRANE SERVICE INC,PO BOX 2834,PASCO,WA,99302-2834,05/22/2021,Paid in Full,18900,18900,Washington Trust Bank,2,811310,Corporation,Washington Trust Bank,19088.48,04/14/2021
6750877810,06/02/2020,"PERPETUAL ENGINEERING, LLC",717 W SPRAGUE AVE #1600,SPOKANE,WA,99201-0466,01/21/2021,Paid in Full,18900,18900,Umpqua Bank,2,541330,Limited  Liability Company(LLC),Umpqua Bank,18996.83,12/10/2020
6796367206,04/28/2020,ALLIED SUPPLY & JANITORIAL,1327 15th St.,CLARKSTON,WA,99403-2460,03/23/2021,Paid in Full,18900,18900,Twin River Bank,5,561720,Sole Proprietorship,Twin River Bank,19048.09,02/11/2021
6861328002,06/30/2020,3GIRLBARBELL,1014  7TH AVE Suite 140,KIRKLAND,WA,98033-5755,02/06/2021,Paid in Full,18900,18900,Coastal Community Bank,8,713940,Partnership,Coastal Community Bank,18997.35,01/08/2021
7105627306,04/30/2020,BLUE MOUSE ASSOCIATES INC,2611 N PROCTOR ST,TACOMA,WA,98407-5225,01/20/2022,Paid in Full,18900,18900,Umpqua Bank,6,512131,Subchapter S Corporation,Umpqua Bank,19203.44,12/15/2021
7715008606,03/24/2021,GREG BURNS,8911 Vernon Rd # 125,Lake Stevens,WA,98258-2430,12/07/2021,Paid in Full,18900,18900,Coastal Community Bank,4,541618,Limited  Liability Company(LLC),Coastal Community Bank,19014.44,11/02/2021
7902368103,07/24/2020,"UPPER LEFT CATERING, LLP",309 S. Cloverdale St.  STE A4,Seattle,WA,98108,10/21/2021,Paid in Full,18900,18900,Banner Bank,4,722320,Partnership,Banner Bank,19111.27,09/09/2021
8164157105,04/15/2020,SWEET BEE,1204 1st Street,Snohomish,WA,98290,05/22/2021,Paid in Full,18900,18900,Customers Bank,7,453998,Sole Proprietorship,"Readycap Lending, LLC",19074.5,04/23/2021
8194228502,03/09/2021,K-TON INC. DBA K TON JAPANESE CUISINE,31217 Pacific Hwy S,Federal Way,WA,98003-5401,11/19/2021,Paid in Full,18900,18900,"JPMorgan Chase Bank, National Association",3,722513,Corporation,"JPMorgan Chase Bank, National Association",19014.22,10/19/2021
8237087110,04/15/2020,CHAMPION AUTOMOTIVE REPAIR LLC,7013 Martin Way East,Olympia,WA,98516,03/18/2021,Paid in Full,14000,18900,Customers Bank,2,453998,Sole Proprietorship,"Readycap Lending, LLC",19032.56,01/25/2021
8656267001,04/08/2020,RED UMBRELLA DESIGNS,5408 22nd Ave NW,SEATTLE,WA,98107-4007,03/09/2021,Paid in Full,18900,18900,Glacier Bank,2,541490,Limited  Liability Company(LLC),Glacier Bank,19034.32,02/16/2021
8934267307,05/01/2020,ROBERTA BARGHELAME,"16650 NE 79th St, Suite 101",Redmond,WA,98052,02/04/2021,Paid in Full,18900,18900,Sound Community Bank,1,541211,Sole Proprietorship,Sound Community Bank,19036.18,01/26/2021
