loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
8675428504,03/10/2021,JOHN DESMEULES,114 Skyline Dr,Beckley,WV,25801-2626,01/11/2022,Paid in Full,22990,22990,City National Bank of West Virginia,1,711510,Sole Proprietorship,City National Bank of West Virginia,23156.04,12/01/2021
3040518500,02/22/2021,JS KENNELS LLC,2200 Big Wheeling Creek Rd,Wheeling,WV,26003-8111,07/09/2022,Paid in Full,22986,22986,United Bank,3,711219,Limited  Liability Company(LLC),United Bank,23286.1,06/22/2022
2988698007,06/24/2020,"FIRST TRACTS REAL ESTATE, LLC",511 PO BOX 511,SNOWSHOE,WV,26209-0511,01/31/2022,Paid in Full,22985,22985,Davis Trust Company,3,531210,Limited  Liability Company(LLC),Davis Trust Company,23086.52,12/02/2020
2940608809,04/13/2021,MI PUEBLO CHICO INC.,141 Independence St,Berkeley Springs,WV,25411-1532,08/07/2021,Paid in Full,22984.5,22984.5,"CNB Bank, Inc.",5,722511,Subchapter S Corporation,"CNB Bank, Inc.",23034.25,07/06/2021
7358907109,04/14/2020,S AND E BUILDERS LLC,1752 LAKELAND CIR,CHARLESTON,WV,25320,12/14/2021,Paid in Full,22980,22980,"WesBanco Bank, Inc.",3,236118,Limited  Liability Company(LLC),"WesBanco Bank, Inc.",23339.5,11/16/2021
8697927702,05/01/2020,WILSON ELECTRIC LLC,611 RIVERVIEW DRIVE,PRATT,WV,25162,08/18/2021,Paid in Full,22980,22980,Cross River Bank,5,238210,Limited  Liability Company(LLC),Cross River Bank,23254.5,07/19/2021
9445358800,04/23/2021,SYLVESTER BLACK & JOSH DELIDA,2687 Coal Heritage Rd,Bluefield,WV,24701-7857,01/31/2022,Paid in Full,22964.8,22964.8,First Sentinel Bank,9,236220,Partnership,First Sentinel Bank,23120.45,12/29/2021
8689667707,05/01/2020,ALLFENCE COMPANY LLC,729 LYNN CAMP RD,PENNSBORO,WV,26415-5538,11/19/2021,Paid in Full,22957,22957,Cross River Bank,4,238990,Limited  Liability Company(LLC),Cross River Bank,23282.17,10/06/2021
1800428001,06/23/2020,"FARLEY DRILLING, INC.",483 Guld Fork Road,Pineville,WV,24874,01/09/2021,Paid in Full,22950,22950,Star USA FCU,3,237110,Subchapter S Corporation,Star USA FCU,23055.19,12/08/2020
4739787404,05/11/2020,BARISTAS CAFE AND PUB,326 Main Street,NEW MARTINSVILLE,WV,26155-1269,06/22/2021,Paid in Full,22937,22937,Community Bank,15,722511,Partnership,Community Bank,23168.92,05/20/2021
6726657204,04/28/2020,"ADKINS DESIGN, INC.",1522 CLEARVIEW HTS,CHARLESTON,WV,25312,02/16/2021,Paid in Full,22927,22927,"WesBanco Bank, Inc.",2,541310,Corporation,"WesBanco Bank, Inc.",23087.17,01/11/2021
6726778604,03/23/2021,M3 SOLUTIONS INC,117 Rubens Cir,Martinsburg,WV,25403-8397,10/20/2021,Paid in Full,22927,22927,"Wells Fargo Bank, National Association",1,541618,Corporation,"Wells Fargo Bank, National Association",23037.55,09/20/2021
2206088509,02/20/2021,MY CARE INC.,111 Morning Star Ln,Beckley,WV,25801-7118,12/07/2021,Paid in Full,22924.35,22924.35,"Pioneer Community Bank, Inc.",2,621111,Corporation,"Pioneer Community Bank, Inc.",23091.83,11/16/2021
6374767208,04/28/2020,WV ADVENTURE COMPANY,998 CANAAN HEIGHTS,DAVIS,WV,26260,02/05/2021,Paid in Full,22916.67,22916.67,The Grant County Bank,1,454390,Sole Proprietorship,The Grant County Bank,23074.89,01/07/2021
1041817100,04/09/2020,CHRISTOPHER D. CURRY,602 VETERANS MEMORIAL BLVD,HUNTINGTON,WV,25701-1303,04/14/2021,Paid in Full,22912,22912,"WesBanco Bank, Inc.",2,524210,Sole Proprietorship,"WesBanco Bank, Inc.",23113.5,03/03/2021
9725647704,05/01/2020,MARRS JEWELERS INC,1 BANK STREET,NITRO,WV,25143,04/20/2021,Paid in Full,22909,22909,The Huntington National Bank,5,448310,Corporation,The Huntington National Bank,22286.09,03/26/2021
8537298602,03/25/2021,STEPHEN MARINO,1617 Main St,Wellsburg,WV,26070-1459,02/04/2022,Paid in Full,22906.65,22906.65,Main Street Bank Corp,2,541211,Sole Proprietorship,Main Street Bank Corp,23086.09,01/06/2022
