loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
7679097704,05/01/2020,IMETRO INSURANCE GROUP LLC,404 PINE ST SE,VIENNA,VA,22180-4871,,Exemption 4,99600,23400,"PNC Bank, National Association",5,524210,Limited  Liability Company(LLC),"PNC Bank, National Association",,
7924357203,04/28/2020,JKLP LLC,7217 FARM MEADOW CT,MC LEAN,VA,22101-5658,08/07/2021,Paid in Full,23400,23400,United Bank,1,561990,Corporation,United Bank,,
8039527208,04/28/2020,LYNN'S MARINE AND GENERAL CONSTRUCTION INC.,po box 597,callao,VA,22435,05/13/2021,Paid in Full,23400,23400,Primis Bank,4,238910,Subchapter S Corporation,Primis Bank,23617.33,04/05/2021
8949307004,04/09/2020,ERIC P HEPLER ARCHITECT PC,1516 Willow Lawn Drive,RICHMOND,VA,23230-3407,02/11/2021,Paid in Full,23400,23400,Atlantic Union Bank,2,541310,Subchapter S Corporation,Atlantic Union Bank,23580.05,01/25/2021
9050087104,04/15/2020,DOMINION WEALTH STRATEGIES,9962 Brook Road #647,GLEN ALLEN,VA,23059,10/14/2021,Paid in Full,23400,23400,TowneBank,2,524298,Limited  Liability Company(LLC),TowneBank,23724.35,09/10/2021
9675897002,04/09/2020,"TK FOODS, INC.",2044 Landstown Centre Way,VIRGINIA BEACH,VA,23456-1627,06/15/2021,Paid in Full,23400,23400,TowneBank,6,722511,Subchapter S Corporation,TowneBank,23659.35,05/24/2021
9762857108,04/15/2020,LYNCHBURG GROWS,1339 Englewood St,LYNCHBURG,VA,24501,11/18/2020,Paid in Full,23400,23400,Bank of the James,12,624210,Non-Profit Organization,Bank of the James,23511.15,10/13/2020
9766527002,04/09/2020,NUTTALL STORE LLC,6495 WARE NECK RD,WARE NECK,VA,23178-9997,11/18/2020,Paid in Full,23400,23400,Chesapeake Bank,11,712110,Limited  Liability Company(LLC),Chesapeake Bank,23531.3,11/05/2020
9770477101,04/15/2020,R. A. GREEN MASONRY CONTRACTOR INC,5750 Laurel Acres Lane,BARHAMSVILLE,VA,23011,02/23/2021,Paid in Full,23400,23400,TowneBank,5,238140,Corporation,TowneBank,23573.55,01/20/2021
9886217204,04/28/2020,OYSTER MUSEUM INC,7125 MADDOX BLVD,CHINCOTEAGUE,VA,23336-2618,09/14/2021,Paid in Full,23400,23400,"PNC Bank, National Association",5,712110,Non-Profit Organization,"PNC Bank, National Association",20442.96,07/12/2021
8420098510,03/09/2021,REAP OF VIRGINIA INC.,296 Remount Rd,Front Royal,VA,22630-2145,10/19/2021,Paid in Full,23399.7,23399.7,Truist Bank,8,812112,Corporation,Truist Bank,23518,09/10/2021
6264437703,05/01/2020,CLOUDSYS LLC,43798 TATTINGER TER,ASHBURN,VA,20148-3125,03/18/2021,Paid in Full,23397,23397,"Bank of America, National Association",1,999990,Limited  Liability Company(LLC),"Bank of America, National Association",23577.12,02/10/2021
7754027303,04/30/2020,DOMINION LAW GROUP LLP,20 W MARKET ST,LEESBURG,VA,20176-2805,05/06/2021,Paid in Full,23397,23397,John Marshall Bank,3,541110,Partnership,John Marshall Bank,23612.38,04/08/2021
2387257209,04/16/2020,DULLES BEAUTY SUPPLY LLC,46900 Cedar Lake Plaza Suite 100,Sterling,VA,20164,07/13/2021,Paid in Full,23396,23396,Cross River Bank,7,812112,Limited  Liability Company(LLC),Cross River Bank,23662.65,06/14/2021
4342457706,05/01/2020,UNBOSQUE INC,11130 DENNIS W KERNS PKWY SUITE 107,KING GEORGE,VA,22485,01/12/2021,Paid in Full,23395,23395,"Wells Fargo Bank, National Association",2,999990,Corporation,"Wells Fargo Bank, National Association",23543.06,12/28/2020
5022957709,05/01/2020,"STYLED BY EK, LLC",1021 N GARFIELD ST APT 425,ARLINGTON,VA,22201-2564,07/16/2021,Paid in Full,23395,23395,"Bank of America, National Association",1,541410,Limited  Liability Company(LLC),"Bank of America, National Association",21061.37,06/10/2021
