loannumber,dateapproved,borrowername,borroweraddress,borrowercity,borrowerstate,borrowerzip,loanstatusdate,loanstatus,initialapprovalamount,currentapprovalamount,servicinglendername,jobsreported,naicscode,businesstype,originatinglender,forgivenessamount,forgivenessdate
7614018708,04/06/2021,BRO BEARS DRIVE THRU COFFEE LLC,1141 Berryville Ave,Winchester,VA,22601,04/19/2022,Paid in Full,24535,24535,Truist Bank,12,722310,Limited  Liability Company(LLC),Truist Bank,24767.4,03/15/2022
9906118606,03/26/2021,LEISURE TIME LAWN CARE LLC,349 Transco Rd,Scottsville,VA,24590-4916,09/15/2021,Paid in Full,24533.12,24533.12,Old Dominion National Bank,2,561730,Single Member LLC,Old Dominion National Bank,24633.27,08/27/2021
9811357304,05/03/2020,"SIMATREE, LLC.",1824 ABBOTSFORD DR,VIENNA,VA,22182-3420,02/19/2021,Paid in Full,24532,24532,"Bank of America, National Association",14,541618,Limited  Liability Company(LLC),"Bank of America, National Association",24698.01,01/07/2021
5057087109,04/13/2020,AVIGHNA LLC,10223 Nokesville Road,MANASSAS,VA,20110-4133,04/21/2021,Paid in Full,24530,24530,Manufacturers and Traders Trust Company,3,722511,Limited  Liability Company(LLC),Manufacturers and Traders Trust Company,24744.39,03/02/2021
8943358308,01/30/2021,BEAR RIVER MASSAGE LLC,7,FREDERICKSBURG,VA,22406,09/28/2021,Paid in Full,24530,24530,Itria Ventures LLC,4,621399,Corporation,Itria Ventures LLC,24639.02,08/10/2021
4513477206,04/27/2020,"MAGNUM BOATING, INC.",16700 Moneta Road,MONETA,VA,24121,03/10/2021,Paid in Full,24527.5,24527.5,Freedom First FCU,5,441222,Corporation,Freedom First FCU,24716.23,02/02/2021
4031137206,04/27/2020,FOREST HILLS MANOR LLC,1211 SULLY DR,HARRISONBURG,VA,22801-5286,10/09/2021,Paid in Full,24526,24526,DuPont Community CU,3,531110,Limited  Liability Company(LLC),DuPont Community CU,24842.49,08/23/2021
1385218609,03/13/2021,KEYS UPHOLSTERY INC,6951 Richmond Hwy,Alexandria,VA,22306-1802,12/18/2021,Paid in Full,24525,24525,"Wells Fargo Bank, National Association",3,336360,Corporation,"Wells Fargo Bank, National Association",24690.96,11/18/2021
4671658508,02/26/2021,JEFF MULLINS,171 Hospital Dr,Pennington Gap,VA,24277-2451,10/23/2021,Paid in Full,24525,24525,Farmers and Miners Bank,6,236118,Sole Proprietorship,Farmers and Miners Bank,24654.44,09/09/2021
6780107008,04/07/2020,DONNELL R FULLERTON PC,1407 N PICKETT ST,ALEXANDRIA,VA,22304-1401,04/13/2021,Paid in Full,24525,24525,Burke & Herbert Bank & Trust Company,2,541110,Subchapter S Corporation,Burke & Herbert Bank & Trust Company,24747.77,03/18/2021
6962527104,04/14/2020,"MATRED RECRUITING, LLC",103 Wiltshire Court W,STERLING,VA,20165,12/09/2021,Paid in Full,24525,24525,Manufacturers and Traders Trust Company,2,541512,Limited  Liability Company(LLC),Manufacturers and Traders Trust Company,24903.96,11/03/2021
7676658903,05/07/2021,LEAPING WATERS FARM LLC,1907 Alleghany Spring Rd,Shawsville,VA,24162,08/02/2022,Paid in Full,24525,24525,The First Bank and Trust Company,1,112111,Limited  Liability Company(LLC),The First Bank and Trust Company,24822.03,07/28/2022
